"CloneClassID","SiblingCount","Avg_CloneLineCount","Diff_CloneLineCount","Avg_TokenCount","Diff_TokenCount","CloneType","Avg_DirectoryDistance","Max_DirectoryDistance","Avg_EditDistance","Max_EditDistance","Avg_LineCount","Diff_LineCount","Avg_LineCodeCount","Diff_LineCodeCount","Avg_LineCodeDeclCount","Diff_LineCodeDeclCount","Avg_LineCodeExeCount","Diff_LineCodeExeCount","Avg_StmtCount","Diff_StmtCount","Avg_StmtDeclCount","Diff_StmtDeclCount","Avg_StmtExeCount","Diff_StmtExeCount","Avg_RatioLineCount","Diff_RatioLineCount","Avg_RatioLineCodeCount","Diff_RatioLineCodeCount","Avg_RatioLineCodeDeclCount","Diff_RatioLineCodeDeclCount","Avg_RatioLineCodeExeCount","Diff_RatioLineCodeExeCount","Avg_RatioStmtCount","Diff_RatioStmtCount","Avg_RatioStmtDeclCount","Diff_RatioStmtDeclCount","Avg_RatioStmtExeCount","Diff_RatioStmtExeCount","Avg_FanOut","Diff_FanOut","Avg_FanIn","Diff_FanIn","Avg_Cyclomatic","Diff_Cyclomatic","Avg_CyclomaticModified","Diff_CyclomaticModified","Avg_CyclomaticStrict","Diff_CyclomaticStrict","Avg_Essential","Diff_Essential","Avg_MaxNesting","Diff_MaxNesting","Avg_CountLineComment","Diff_CountLineComment","Avg_RatioCommentToCode","Diff_RatioCommentToCode","Avg_Churn","Diff_Churn","Avg_LineAdded","Diff_LineAdded","Avg_LineDeleted","Diff_LineDeleted","Avg_CommitCount","Diff_CommitCount","Avg_DeveloperCount","Diff_DeveloperCount","Avg_MajorDeveloperCount","Diff_MajorDeveloperCount","Avg_FixCommitCount","Diff_FixCommitCount","Avg_NewFeatureCommitCount","Diff_NewFeatureCommitCount","Avg_ImproveCommitCount","Diff_ImproveCommitCount"
804,2,17,0,104,0,"Type_2",0,0,7.67,23,18,0,13,0,5,0,11,0,11,0,5,0,6,0,1.05882352941176,0,1.05882352941176,0,0.294117647058824,0,0.647058823529412,0,0.647058823529412,0,0.294117647058824,0,0.352941176470588,0,3,0,4.33333333333333,1,1,0,1,0,1,0,1,0,0,0,3,0,0.23,0,12,0,12,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
807,2,16,0,102,0,"Type_2",0,0,5,15,17,0,13,0,5,0,11,0,11,0,5,0,6,0,1.0625,0,1.0625,0,0.3125,0,0.6875,0,0.6875,0,0.3125,0,0.375,0,3,0,2.33333333333333,1,1,0,1,0,1,0,1,0,0,0,2,0,0.15,0,12,0,12,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
808,1,17,0,106,0,"Type_2",0,0,5,5,17,0,13,0,5,0,11,0,11,0,5,0,6,0,1,0,1,0,0.294117647058824,0,0.647058823529412,0,0.647058823529412,0,0.294117647058824,0,0.352941176470588,0,3,0,2,0,1,0,1,0,1,0,1,0,0,0,2,0,0.15,0,12,0,12,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
809,1,21.5,5,209,10,"Type_3",0,0,221,221,44.5,7,42.5,11,1,0,39.5,11,32.5,1,1,0,31.5,1,2.07894736842105,0.157894736842105,2.07894736842105,0.157894736842105,0.0471491228070175,0.0109649122807018,1.83223684210526,0.0855263157894737,1.53508771929825,0.403508771929825,0.0471491228070175,0.0109649122807018,1.48793859649123,0.392543859649123,14,4,5.5,1,15,0,15,0,18,0,1,0,1,0,1,2,0.025,0.05,53.5,1,51.5,1,2,0,2,0,2,0,2,0,1,0,0,0,1,0
814,2,33.6666666666667,1,220,0,"Type_2",0,0,18.33,55,38.6666666666667,1,38,0,7,0,25,0,24,0,5,0,19,0,1.14854426619132,0.00445632798573992,1.14854426619132,0.00445632798573992,0.207961972667855,0.00623885918003567,0.742721330956625,0.0222816399286987,0.71301247771836,0.0213903743315508,0.207961972667855,0.00623885918003567,0.564468211527035,0.0169340463458111,9,0,5,0,8,0,8,0,8,0,4,0,4,0,0,0,0,0,39,0,37,0,2,0,2,0,2,0,2,0,0,0,0,0,2,0
818,1,22,2,127,0,"Type_2",0,0,113,113,34.5,3,24.5,1,7.5,1,22.5,1,22.5,1,7,0,15.5,1,1.56832298136646,0.0062111801242235,1.56832298136646,0.0062111801242235,0.342650103519669,0.0766045548654244,1.02380952380952,0.0476190476190477,1.02380952380952,0.0476190476190477,0.342650103519669,0.0766045548654244,0.704968944099379,0.0186335403726708,16.5,1,7.5,1,1,0,1,0,1,0,1,0,0,0,5,0,0.205,0.00999999999999998,23,2,17.5,13,5.5,11,1.5,1,1,0,1,0,1.5,1,0,0,0,0
819,1,20.5,3,159.5,9,"Type_3",0,0,151,151,28.5,1,19.5,1,4,0,12.5,1,11.5,1,4,0,7.5,1,1.39593301435407,0.155502392344498,1.39593301435407,0.155502392344498,0.196172248803828,0.0287081339712918,0.611244019138756,0.0406698564593301,0.562200956937799,0.0334928229665072,0.196172248803828,0.0287081339712918,0.366028708133971,0.00478468899521528,12.5,1,2.5,1,5,0,5,0,7.5,1,2,2,2.5,1,7,0,0.36,0.02,20.5,1,19,0,1.5,1,2.5,1,1.5,1,1.5,1,1,0,0.5,1,1,0
820,1,37.5,3,125,12,"Type_3",0,0,234,234,193,0,115,0,8,0,90,0,82,0,7,0,75,0,5.15491452991453,0.412393162393162,5.15491452991453,0.412393162393162,0.213675213675214,0.0170940170940171,2.40384615384615,0.192307692307693,2.19017094017094,0.175213675213675,0.213675213675214,0.0170940170940171,2.00320512820513,0.16025641025641,13,0,11,0,35,0,35,0,43,0,6,0,3,0,40,0,0.35,0,219,0,165,0,54,0,6,0,2,0,2,0,2,0,0,0,4,0
827,2,15.6666666666667,1,148.666666666667,34,"Type_3",0,0,57,171,50,0,49.6666666666667,1,7,0,38.3333333333333,2,42.3333333333333,2,10,0,32.3333333333333,2,3.19444444444444,0.208333333333333,3.19444444444444,0.208333333333333,0.447222222222222,0.0291666666666667,2.44722222222222,0.0291666666666668,2.70277777777778,0.0458333333333334,0.447222222222222,0.0291666666666667,2.06388888888889,0.00416666666666687,22,6,6,0,6.33333333333333,1,6.33333333333333,1,6.33333333333333,1,1,0,2.33333333333333,1,2,0,0.04,0,12,0,6,0,8,0,2,0,1,0,1,0,1,0,0,0,1,0
828,1,36,0,166,0,"Type_2",0,0,43,43,47,4,29,2,11,0,24,2,24,2,9,0,15,2,1.30555555555556,0.111111111111111,1.30555555555556,0.111111111111111,0.305555555555556,0,0.666666666666667,0.0555555555555556,0.666666666666667,0.0555555555555556,0.305555555555556,0,0.416666666666667,0.0555555555555555,22,0,1,0,3,0,3,0,3,0,3,0,2,0,10.5,1,0.365,0.01,29,2,28,0,1,2,2.5,1,1,0,1,0,2,2,0,0,0.5,1
829,1,25.5,1,161,0,"Type_2",0,0,65,65,124,46,113,38,19.5,11,84,30,81,32,23,14,58,18,4.84692307692308,1.61384615384615,4.84692307692308,1.61384615384615,0.760769230769231,0.401538461538462,3.28384615384615,1.04769230769231,3.16538461538462,1.13076923076923,0.760769230769231,0.401538461538462,2.26846153846154,0.616923076923077,36,4,5.5,1,33.5,9,33.5,9,38,14,4.5,3,5,0,6.5,7,0.055,0.05,181,30,147.5,33,33.5,3,6.5,1,2,0,2,0,3.5,3,1.5,1,1.5,1
830,1,16,0,146,0,"Type_2",0,0,48,48,124,46,113,38,19.5,11,84,30,81,32,23,14,58,18,7.75,2.875,7.75,2.875,1.21875,0.6875,5.25,1.875,5.0625,2,1.21875,0.6875,3.625,1.125,36,4,5.5,1,33.5,9,33.5,9,38,14,4.5,3,5,0,6.5,7,0.055,0.05,181,30,147.5,33,33.5,3,6.5,1,2,0,2,0,3.5,3,1.5,1,1.5,1
833,1,22.5,1,105.5,7,"Type_3",0,0,56,56,49.5,11,33,10,3.5,1,24,8,15,6,4,2,11,4,2.19565217391304,0.391304347826087,2.19565217391304,0.391304347826087,0.155138339920949,0.0375494071146245,1.06324110671937,0.308300395256917,0.66403162055336,0.237154150197629,0.155138339920949,0.0375494071146245,0.487154150197628,0.156126482213439,8.5,3,6,2,4,0,4,0,4,0,1,0,2,0,15.5,1,0.48,0.12,3,2,1.5,1,1.5,1,1,0,1,0,1,0,1,0,0,0,0,0
835,1,49,0,143,0,"Type_2",0,0,42,42,88,30,33.5,7,3.5,1,29,8,26.5,7,3,0,23.5,7,1.79591836734694,0.612244897959183,1.79591836734694,0.612244897959183,0.0714285714285714,0.0204081632653061,0.591836734693878,0.163265306122449,0.540816326530612,0.142857142857143,0.0714285714285714,0.0204081632653061,0.479591836734694,0.142857142857143,9,2,8,0,8.5,3,8.5,3,8.5,3,1,0,3,0,27,20,0.785,0.43,40.5,11,37.5,9,3,2,3.5,3,2.5,3,2.5,3,1.5,1,0,0,2,2
836,1,47,2,122,0,"Type_3",0,0,228,228,88,30,33.5,7,3.5,1,29,8,26.5,7,3,0,23.5,7,1.86639492753623,0.558876811594203,1.86639492753623,0.558876811594203,0.0747282608695652,0.0244565217391304,0.615489130434783,0.144021739130435,0.5625,0.125,0.0747282608695652,0.0244565217391304,0.498641304347826,0.127717391304348,9,2,8,0,8.5,3,8.5,3,8.5,3,1,0,3,0,27,20,0.785,0.43,40.5,11,37.5,9,3,2,3.5,3,2.5,3,2.5,3,1.5,1,0,0,2,2
839,1,34.5,1,175,2,"Type_3",2,2,118,118,76,32,49,26,7,2,42.5,23,38,18,7,2,31,16,2.21008403361345,0.991596638655462,2.21008403361345,0.991596638655462,0.203361344537815,0.0638655462184874,1.23697478991597,0.702521008403361,1.10546218487395,0.553781512605042,0.203361344537815,0.0638655462184874,0.902100840336134,0.489915966386555,11,4,3.5,1,15,6,15,6,15.5,5,9.5,1,2,0,19,4,0.405,0.13,35,16,35,16,0,0,1,0,1,0,1,0,0,0,0,0,1,0
843,3,12,0,103,0,"Type_2",0,0,8.17,49,18.5,2,18.5,2,6,0,14.25,1,9.25,1,3,0,6.25,1,1.54166666666667,0.166666666666667,1.54166666666667,0.166666666666667,0.5,0,1.1875,0.0833333333333333,0.770833333333333,0.0833333333333334,0.5,0,0.520833333333333,0.0833333333333334,12.25,1,4,0,4.25,1,4.25,1,4.25,1,1,0,3,0,0,0,0,0,14.5,2,14.5,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0
844,1,13.5,3,102,0,"Type_2",0,0,132,132,44,2,34.5,1,3,0,32,0,18.5,5,2.5,1,16,4,3.30833333333333,0.883333333333333,3.30833333333333,0.883333333333333,0.225,0.05,2.4,0.533333333333333,1.40833333333333,0.683333333333333,0.225,0.05,1.21666666666667,0.566666666666667,16.5,1,2.5,1,1.5,1,1.5,1,1.5,1,1,0,0.5,1,4.5,1,0.13,0.02,21,4,20,4,3,0,2,0,1,0,1,0,0,0,1,0,1,0
849,2,15,2,106.666666666667,13,"Type_3",3.33,5,52.67,158,17.3333333333333,4,13.6666666666667,3,7,0,11.6666666666667,3,9.33333333333333,2,5,0,4.33333333333333,2,1.15297619047619,0.128571428571429,1.15297619047619,0.128571428571429,0.468055555555556,0.0625,0.775595238095238,0.0982142857142857,0.621031746031746,0.0952380952380952,0.468055555555556,0.0625,0.286706349206349,0.119047619047619,15.3333333333333,2,0,0,1,0,1,0,1,0,1,0,0,0,1.33333333333333,1,0.103333333333333,0.1,18.6666666666667,5,10.3333333333333,6,8.33333333333333,11,5.66666666666667,3,1.33333333333333,1,1.33333333333333,1,2,2,1,0,2.66666666666667,3
850,1,17,4,104,6,"Type_3",0,0,218,218,182.5,3,121.5,33,8,0,95,24,86,22,7,0,79,22,10.8964912280702,2.74035087719298,10.8964912280702,2.74035087719298,0.47719298245614,0.112280701754386,5.75087719298246,2.76491228070175,5.20701754385965,2.51929824561404,0.47719298245614,0.112280701754386,4.78947368421053,2.42105263157895,17.5,9,14.5,9,35.5,9,35.5,9,43.5,9,14,26,3.5,1,41,6,0.34,0.04,280.5,559,175,348,105.5,211,9.5,17,2,2,2,2,4.5,9,0,0,5,8
853,1,25.5,1,166,0,"Type_2",0,0,85,85,68,4,42,2,11,0,39,2,31,2,9,0,22,2,2.66615384615385,0.0523076923076924,2.66615384615385,0.0523076923076924,0.431538461538462,0.0169230769230769,1.52923076923077,0.0184615384615385,1.21538461538462,0.0307692307692309,0.431538461538462,0.0169230769230769,0.862307692307692,0.0446153846153846,17,2,2,0,1,0,1,0,1,0,1,0,0,0,19,2,0.455,0.03,36,2,34,2,2,0,4,0,2,0,2,0,1,0,2,0,1,0
855,2,18,0,135,0,"Type_2",0,0,7.33,22,47,12,46,12,7.66666666666667,1,38.6666666666667,10,32.3333333333333,8,8,0,24.3333333333333,8,2.61111111111111,0.666666666666667,2.61111111111111,0.666666666666667,0.425925925925926,0.0555555555555555,2.14814814814815,0.555555555555556,1.7962962962963,0.444444444444444,0.425925925925926,0.0555555555555555,1.35185185185185,0.444444444444444,17.6666666666667,13,12.6666666666667,10,8.66666666666667,4,8.66666666666667,4,8.66666666666667,4,3,3,4.66666666666667,1,0,0,0,0,9.33333333333333,2,0.666666666666667,1,10.3333333333333,2,1.66666666666667,1,1,0,1,0,1.33333333333333,1,0,0,0.333333333333333,1
857,2,8,0,113,9,"Type_3",0,0,15.67,47,9,0,8,0,2,0,6,0,11,0,3,0,8,0,1.125,0,1.125,0,0.25,0,0.75,0,1.375,0,0.25,0,1,0,7.66666666666667,1,7.66666666666667,1,3,0,3,0,4,0,1,0,1,0,1,0,0.12,0,11.3333333333333,4,9.66666666666667,2,1.66666666666667,2,2.33333333333333,1,2,0,2,0,1,0,0.666666666666667,1,0.666666666666667,1
859,2,21.3333333333333,5,199.666666666667,46,"Type_3",0,0,116.67,350,35.3333333333333,14,33.6666666666667,13,6.66666666666667,4,28,12,37.3333333333333,11,11.6666666666667,4,25.6666666666667,7,1.64090177133655,0.294685990338164,1.64090177133655,0.294685990338164,0.305958132045089,0.1256038647343,1.29790660225443,0.280193236714976,1.743961352657,0.115942028985507,0.305958132045089,0.1256038647343,1.20048309178744,0.0507246376811594,11.3333333333333,8,9.33333333333333,5,5,0,5,0,6,0,1,0,1,0,1.66666666666667,1,0.0466666666666667,0.01,52,17,45.3333333333333,15,6.66666666666667,5,4.66666666666667,3,2,0,2,0,1.33333333333333,1,0.666666666666667,1,2.66666666666667,1
862,1,20,0,102,0,"Type_2",0,0,138,138,30,0,20,0,8,0,18,0,19,0,8,0,11,0,1.5,0,1.5,0,0.4,0,0.9,0,0.95,0,0.4,0,0.55,0,10.5,1,0,0,1,0,1,0,1,0,1,0,0,0,3,0,0.15,0,26,0,23,0,3,0,3,0,1.5,1,1.5,1,2.5,1,0,0,0.5,1
863,1,19.5,1,100,0,"Type_2",0,0,57,57,30.5,1,20,0,8,0,18,0,19,0,8,0,11,0,1.56447368421053,0.0289473684210526,1.56447368421053,0.0289473684210526,0.410526315789474,0.0210526315789473,0.923684210526316,0.0473684210526315,0.975,0.05,0.410526315789474,0.0210526315789473,0.564473684210526,0.0289473684210526,10.5,1,0,0,1,0,1,0,1,0,1,0,0,0,3,0,0.15,0,26,0,23,0,3,0,3,0,1,0,1,0,3,0,0,0,0,0
864,1,19.5,1,100,0,"Type_2",0,0,104,104,30.5,1,20,0,8,0,18,0,19,0,8,0,11,0,1.56447368421053,0.0289473684210526,1.56447368421053,0.0289473684210526,0.410526315789474,0.0210526315789473,0.923684210526316,0.0473684210526315,0.975,0.05,0.410526315789474,0.0210526315789473,0.564473684210526,0.0289473684210526,11,0,0,0,1,0,1,0,1,0,1,0,0,0,3,0,0.15,0,26,0,23,0,3,0,3,0,1.5,1,1.5,1,2.5,1,0,0,0.5,1
865,1,27.5,1,152,18,"Type_3",0,0,135,135,31.5,1,21,2,8,0,19,2,20,2,8,0,12,2,1.14550264550265,0.00529100529100535,1.14550264550265,0.00529100529100535,0.291005291005291,0.0105820105820106,0.69047619047619,0.0476190476190477,0.726851851851852,0.0462962962962963,0.291005291005291,0.0105820105820106,0.435846560846561,0.0568783068783069,11,0,0,0,1,0,1,0,1,0,1,0,0,0,3,0,0.145,0.00999999999999998,28,4,24.5,3,3.5,1,3.5,1,1,0,1,0,3,0,0,0,0.5,1
866,1,24,2,125,18,"Type_3",0,0,142,142,32.5,1,22,0,8.5,1,20,0,21,0,8.5,1,12.5,1,1.35739130434783,0.154782608695652,1.35739130434783,0.154782608695652,0.355652173913043,0.071304347826087,0.834782608695652,0.0695652173913043,0.876521739130435,0.0730434782608695,0.355652173913043,0.071304347826087,0.520869565217391,0.00173913043478258,11.5,1,0,0,1,0,1,0,1,0,1,0,0,0,3,0,0.14,0,29,2,25.5,1,3.5,1,3.5,1,1,0,1,0,3,0,0,0,0.5,1
867,1,27,2,151,20,"Type_3",0,0,190,190,31,2,21,2,8,0,19,2,20,2,8,0,12,2,1.14835164835165,0.0109890109890109,1.14835164835165,0.0109890109890109,0.296703296703297,0.021978021978022,0.703296703296703,0.021978021978022,0.740384615384615,0.0192307692307693,0.296703296703297,0.021978021978022,0.443681318681319,0.0412087912087912,11,0,0,0,1,0,1,0,1,0,1,0,0,0,3,0,0.145,0.00999999999999998,29,2,25,2,4,0,4.5,1,1.5,1,1.5,1,3,0,0,0,1.5,1
868,1,23,0,115,2,"Type_3",0,0,122,122,31.5,3,21,2,8.5,1,19,2,20,2,8.5,1,11.5,1,1.3695652173913,0.130434782608696,1.3695652173913,0.130434782608696,0.369565217391304,0.0434782608695652,0.826086956521739,0.0869565217391304,0.869565217391304,0.0869565217391304,0.369565217391304,0.0434782608695652,0.5,0.0434782608695652,11.5,1,0,0,1,0,1,0,1,0,1,0,0,0,3,0,0.145,0.00999999999999998,28,0,24.5,1,3.5,1,4,2,1.5,1,1.5,1,3,0,0,0,1,2
869,1,27,2,139,18,"Type_3",0,0,168,168,31,4,21,4,8.5,1,19,4,20,4,8.5,1,11.5,3,1.14697802197802,0.0631868131868132,1.14697802197802,0.0631868131868132,0.31456043956044,0.0137362637362637,0.701923076923077,0.0961538461538461,0.739010989010989,0.0934065934065934,0.31456043956044,0.0137362637362637,0.424450549450549,0.0796703296703297,13.5,1,0,0,1,0,1,0,1,0,1,0,0,0,3,0,0.145,0.03,24,6,22.5,5,1.5,1,2.5,1,2,0,2,0,1.5,1,0,0,1,0
870,1,59.5,1,185.5,1,"Type_3",0,0,372,372,76,14,56,14,3,0,43,12,36,8,3,0,33,8,1.27641242937853,0.213841807909604,1.27641242937853,0.213841807909604,0.0504237288135593,0.000847457627118645,0.721892655367232,0.18954802259887,0.604519774011299,0.124293785310734,0.0504237288135593,0.000847457627118645,0.55409604519774,0.125141242937853,13.5,3,12,4,14.5,3,14.5,3,17,2,3,0,4.5,1,13,0,0.24,0.06,121,12,92.5,15,28.5,3,18.5,1,2.5,1,2.5,1,5,0,1.5,1,12,2
871,1,19.5,1,101,0,"Type_2",0,0,41,41,19.5,1,16.5,1,7,0,12.5,1,12,0,6,0,6,0,1,0,1,0,0.359210526315789,0.0184210526315789,0.640789473684211,0.018421052631579,0.61578947368421,0.031578947368421,0.359210526315789,0.0184210526315789,0.307894736842105,0.0157894736842105,8,0,1,0,2,0,2,0,2,0,1,0,1,0,1,0,0.06,0,18,0,17,0,1,0,2,0,1,0,1,0,1,0,1,0,0,0
872,1,22,0,125,0,"Type_2",0,0,10,10,31.5,5,21.5,3,4,0,16,2,16,2,5,0,11,2,1.43181818181818,0.227272727272727,1.43181818181818,0.227272727272727,0.181818181818182,0,0.727272727272727,0.0909090909090909,0.727272727272727,0.0909090909090909,0.181818181818182,0,0.5,0.0909090909090909,12,2,9,2,5.5,1,5.5,1,5.5,1,1,0,3,0,6.5,1,0.3,0,21.5,3,20.5,3,1,0,3.5,1,2,0,2,0,1,0,0,0,2.5,1
873,1,16,0,143,4,"Type_3",0,0,131,131,31,20,29.5,17,11,6,25.5,15,30.5,19,13,8,17.5,11,1.9375,1.25,1.9375,1.25,0.6875,0.375,1.59375,0.9375,1.90625,1.1875,0.6875,0.375,1.09375,0.6875,22.5,7,1.5,1,3,2,3,2,3,2,1,0,1,0,0.5,1,0.015,0.03,6,0,3,0,4,0,1,0,1,0,1,0,0,0,0,0,1,0
876,2,25.6666666666667,8,150.333333333333,49,"Type_3",0,0,92.67,278,49.6666666666667,1,40.6666666666667,3,8,3,31.3333333333333,1,35,5,10.3333333333333,4,24.6666666666667,1,1.97615708274895,0.593267882187938,1.97615708274895,0.593267882187938,0.310425432445068,0.0182328190743338,1.2463768115942,0.391304347826087,1.37961664329126,0.252454417952314,0.310425432445068,0.0182328190743338,0.978962131837307,0.280504908835905,18.6666666666667,2,6.66666666666667,4,7.66666666666667,1,7.66666666666667,1,7.66666666666667,1,1,0,2.33333333333333,1,2,0,0.05,0,57.6666666666667,22,49.3333333333333,12,8.33333333333333,10,7.33333333333333,7,1.33333333333333,1,1.33333333333333,1,1.33333333333333,2,2.33333333333333,2,3.66666666666667,3
879,2,16.6666666666667,1,101,0,"Type_2",0,0,14.67,44,34.6666666666667,15,25,14,10.3333333333333,1,20.3333333333333,12,19.3333333333333,9,8.33333333333333,1,11,8,2.09313725490196,1.04411764705882,2.09313725490196,1.04411764705882,0.621323529411765,0.0992647058823529,1.23039215686275,0.808823529411765,1.16789215686275,0.621323529411765,0.621323529411765,0.0992647058823529,0.666666666666667,0.529411764705882,20,6,1.33333333333333,4,1.66666666666667,2,1.66666666666667,2,2,3,1.66666666666667,2,0.666666666666667,2,4,2,0.163333333333333,0.04,23,13,22,12,1,2,2.66666666666667,4,1,0,1,0,2,2,0.333333333333333,1,0.333333333333333,1
885,1,20,0,113.5,3,"Type_3",0,0,20,20,43,22,35.5,17,5,2,26.5,13,27.5,13,5,2,22.5,11,2.15,1.1,2.15,1.1,0.25,0.1,1.325,0.65,1.375,0.65,0.25,0.1,1.125,0.55,11,2,4.5,3,6.5,3,6.5,3,6.5,3,1,0,3,0,5.5,5,0.145,0.07,38.5,11,37,14,1.5,3,2,2,1.5,1,1.5,1,0.5,1,0,0,1.5,3
894,1,8,0,114,0,"Type_2",0,0,31,31,9,0,9,0,1,0,7,0,6,0,1,0,5,0,1.125,0,1.125,0,0.125,0,0.875,0,0.75,0,0.125,0,0.625,0,2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,17,0,12,0,5,0,2,0,1,0,1,0,0,0,1,0,1,0
896,1,23.5,5,147.5,7,"Type_3",0,0,326,326,52.5,35,35,34,5.5,5,26,28,20.5,19,3.5,3,17,16,2.17948717948718,1.02564102564103,2.17948717948718,1.02564102564103,0.225274725274725,0.164835164835165,1.05494505494505,0.967032967032967,0.838827838827839,0.63003663003663,0.225274725274725,0.164835164835165,0.695054945054945,0.532967032967033,19.5,13,13,12,9,8,9,8,10.5,9,4.5,7,3,4,13.5,1,0.515,0.53,52.5,67,43,52,9.5,15,5.5,5,2.5,1,2.5,1,3.5,5,0,0,2,0
898,1,23.5,5,146.5,9,"Type_3",0,0,320,320,52.5,35,35,34,5.5,5,26,28,20.5,19,3.5,3,17,16,2.17948717948718,1.02564102564103,2.17948717948718,1.02564102564103,0.225274725274725,0.164835164835165,1.05494505494505,0.967032967032967,0.838827838827839,0.63003663003663,0.225274725274725,0.164835164835165,0.695054945054945,0.532967032967033,19.5,13,13,12,9,8,9,8,10.5,9,4.5,7,3,4,13.5,1,0.515,0.53,52.5,67,43,52,9.5,15,5.5,5,2.5,1,2.5,1,3.5,5,0,0,2,0
901,1,21,0,146,2,"Type_3",0,0,41,41,35,0,18,0,3,0,12,0,11,0,2,0,9,0,1.66666666666667,0,1.66666666666667,0,0.142857142857143,0,0.571428571428571,0,0.523809523809524,0,0.142857142857143,0,0.428571428571429,0,13,0,7,0,5,0,5,0,6,0,1,0,1,0,14,0,0.78,0,19,0,17,0,2,0,3,0,2,0,2,0,1,0,0,0,2,0
905,3,14,0,104,7,"Type_3",0,0,17,102,44.25,27,23,13,2.5,1,16.75,12,13.75,7,2,0,11.75,7,3.16071428571429,1.92857142857143,3.16071428571429,1.92857142857143,0.178571428571429,0.0714285714285714,1.19642857142857,0.857142857142857,0.982142857142857,0.5,0.178571428571429,0.0714285714285714,0.839285714285714,0.5,13,2,7.25,1,6.25,3,6.25,3,7.25,3,1,0,1.5,1,16.75,11,0.7325,0.25,26,18,23.25,16,2.75,2,3.75,2,2,0,2,0,1.75,2,0,0,2,0
907,2,16,3,116,3,"Type_3",0,0,71.33,214,59,25,36,27,4,6,27.6666666666667,21,21,15,3,3,18,12,3.67407407407407,1.13333333333333,3.67407407407407,1.13333333333333,0.237037037037037,0.311111111111111,1.6962962962963,0.955555555555556,1.28888888888889,0.666666666666667,0.237037037037037,0.311111111111111,1.10740740740741,0.522222222222222,17.3333333333333,14,11.3333333333333,12,9.33333333333333,6,9.33333333333333,6,10.6666666666667,7,3.33333333333333,7,3,3,17.3333333333333,12,0.54,0.56,50.6666666666667,57,42.6666666666667,43,8,14,5.66666666666667,4,2.33333333333333,1,2.33333333333333,1,3.66666666666667,4,0,0,2,0
908,1,34.5,1,183,8,"Type_3",0,0,110,110,92,100,75.5,85,18.5,17,64,72,60,68,18.5,17,41.5,51,2.64621848739496,2.8218487394958,2.64621848739496,2.8218487394958,0.532773109243697,0.477310924369748,1.84033613445378,2.03361344537815,1.72521008403361,1.92100840336134,0.532773109243697,0.477310924369748,1.19243697478992,1.4436974789916,29,18,4,2,10.5,13,10.5,13,10.5,13,3,4,3.5,3,4.5,7,0.05,0.04,131.5,203,101.5,143,30,60,5.5,7,1.5,1,1.5,1,1.5,1,0.5,1,3.5,7
909,1,24,0,142,0,"Type_2",0,0,6,6,54,28,41.5,19,14,0,34,14,27.5,13,10,0,17.5,13,2.25,1.16666666666667,2.25,1.16666666666667,0.583333333333333,0,1.41666666666667,0.583333333333333,1.14583333333333,0.541666666666667,0.583333333333333,0,0.729166666666667,0.541666666666667,30,0,4.5,1,3.5,5,3.5,5,4.5,7,1,0,0.5,1,5,6,0.11,0.1,36,16,33.5,17,2.5,1,3.5,1,1,0,1,0,1.5,1,0.5,1,1.5,1
910,1,26,0,150,0,"Type_2",0,0,6,6,42.5,5,34,4,14,0,28,2,21.5,1,10,0,11.5,1,1.63461538461538,0.192307692307692,1.63461538461538,0.192307692307692,0.538461538461538,0,1.07692307692308,0.0769230769230769,0.826923076923077,0.0384615384615384,0.538461538461538,0,0.442307692307692,0.0384615384615385,29,2,5,2,1.5,1,1.5,1,1.5,1,1,0,0.5,1,3,2,0.085,0.05,28.5,1,25.5,1,3,0,4,0,1,0,1,0,2,2,0.5,1,1.5,1
911,1,33.5,1,163,0,"Type_2",0,0,61,61,40.5,1,28,0,8,0,20,0,20,0,8,0,12,0,1.20900178253119,0.00623885918003575,1.20900178253119,0.00623885918003575,0.238859180035651,0.00713012477718361,0.597147950089127,0.017825311942959,0.597147950089127,0.017825311942959,0.238859180035651,0.00713012477718361,0.358288770053476,0.0106951871657754,8,0,2,0,6,0,6,0,6,0,1,0,3,0,10.5,1,0.375,0.03,33,0,31,0,2,0,3,0,1,0,1,0,2,0,1,0,0,0
912,1,32.5,3,135.5,3,"Type_3",0,0,134,134,32.5,3,23.5,3,4,0,20.5,3,16.5,1,4,0,12.5,1,1,0,1,0,0.123339658444023,0.0113851992409867,0.629981024667932,0.0341555977229602,0.509487666034156,0.0777988614800759,0.123339658444023,0.0113851992409867,0.386148007590133,0.0664136622390892,13,0,6,0,2,0,2,0,2,0,1,0,1,0,4,0,0.17,0.02,20.5,1,20.5,1,0,0,1,0,1,0,1,0,0.5,1,0,0,0.5,1
