"CloneClassID","SiblingCount","Avg_CloneLineCount","Diff_CloneLineCount","Avg_TokenCount","Diff_TokenCount","CloneType","Avg_DirectoryDistance","Max_DirectoryDistance","Avg_EditDistance","Max_EditDistance","Avg_LineCount","Diff_LineCount","Avg_LineCodeCount","Diff_LineCodeCount","Avg_LineCodeDeclCount","Diff_LineCodeDeclCount","Avg_LineCodeExeCount","Diff_LineCodeExeCount","Avg_StmtCount","Diff_StmtCount","Avg_StmtDeclCount","Diff_StmtDeclCount","Avg_StmtExeCount","Diff_StmtExeCount","Avg_RatioLineCount","Diff_RatioLineCount","Avg_RatioLineCodeCount","Diff_RatioLineCodeCount","Avg_RatioLineCodeDeclCount","Diff_RatioLineCodeDeclCount","Avg_RatioLineCodeExeCount","Diff_RatioLineCodeExeCount","Avg_RatioStmtCount","Diff_RatioStmtCount","Avg_RatioStmtDeclCount","Diff_RatioStmtDeclCount","Avg_RatioStmtExeCount","Diff_RatioStmtExeCount","Avg_FanOut","Diff_FanOut","Avg_FanIn","Diff_FanIn","Avg_Cyclomatic","Diff_Cyclomatic","Avg_CyclomaticModified","Diff_CyclomaticModified","Avg_CyclomaticStrict","Diff_CyclomaticStrict","Avg_Essential","Diff_Essential","Avg_MaxNesting","Diff_MaxNesting","Avg_CountLineComment","Diff_CountLineComment","Avg_RatioCommentToCode","Diff_RatioCommentToCode","Avg_Churn","Diff_Churn","Avg_LineAdded","Diff_LineAdded","Avg_LineDeleted","Diff_LineDeleted","Avg_CommitCount","Diff_CommitCount","Avg_DeveloperCount","Diff_DeveloperCount","Avg_MajorDeveloperCount","Diff_MajorDeveloperCount","Avg_FixCommitCount","Diff_FixCommitCount","Avg_NewFeatureCommitCount","Diff_NewFeatureCommitCount","Avg_ImproveCommitCount","Diff_ImproveCommitCount"
12929,29,10.9333333333333,2,105,0,"Type_1",0,0,0.22,23,31.9333333333333,66,28,46,8.53333333333333,10,25.9333333333333,45,26.6666666666667,42,8.53333333333333,10,18.1333333333333,32,2.83232323232323,5.23333333333333,2.83232323232323,5.23333333333333,0.771212121212121,0.78030303030303,2.30252525252525,3.53333333333333,2.37222222222222,3.26666666666667,0.771212121212121,0.78030303030303,1.6010101010101,2.55,15.6,23,2.13333333333333,2,1.06666666666667,1,1.06666666666667,1,1.06666666666667,1,1,0,0.0666666666666667,1,0.6,5,0.0113333333333333,0.09,27.8666666666667,45,13.9333333333333,60,13.9333333333333,60,1,0,1,0,1,0,0,0,0.5,1,0.5,1
12930,9,11,0,107,0,"Type_1",0,0,0.2,2,32,15,27,14,7,0,24.6,12,24.4,10,7,0,17.4,10,2.90909090909091,1.36363636363636,2.90909090909091,1.36363636363636,0.636363636363636,0,2.23636363636364,1.09090909090909,2.21818181818182,0.909090909090909,0.636363636363636,0,1.58181818181818,0.909090909090909,16.4,2,3.4,2,1.4,2,1.4,2,1.4,2,1,0,0.2,1,1,0,0.038,0.02,26.6,16,13.3,37,13.3,37,1,0,1,0,1,0,0,0,0.5,1,0.5,1
12931,45,9.78260869565217,1,101,0,"Type_1",0,0,0.01,2,32.8695652173913,66,28.5652173913043,46,8.26086956521739,10,26.4347826086957,45,27,42,8.26086956521739,10,18.7391304347826,32,3.3256038647343,6.42222222222222,3.3256038647343,6.42222222222222,0.842995169082126,1,2.67487922705314,4.35555555555556,2.73381642512077,4.04444444444444,0.842995169082126,1,1.89082125603865,3.12222222222222,15.695652173913,23,2.39130434782609,3,1.1304347826087,2,1.1304347826087,2,1.1304347826087,2,1,0,0.0869565217391304,1,0.608695652173913,5,0.0156521739130435,0.09,28.3913043478261,45,14.195652173913,60,14.195652173913,60,1,0,1,0,1,0,0,0,0.5,1,0.5,1
12932,5,11,0,242,0,"Type_1",1.33,2,14.67,44,46.3333333333333,5,41.6666666666667,1,7,0,38.6666666666667,3,32,5,6.66666666666667,1,25.3333333333333,4,4.21212121212121,0.454545454545454,4.21212121212121,0.454545454545454,0.636363636363636,0,3.51515151515152,0.272727272727272,2.90909090909091,0.454545454545455,0.636363636363636,0,2.3030303030303,0.363636363636364,14.6666666666667,7,3,0,2,3,2,3,2,3,1,0,0.666666666666667,2,0.666666666666667,2,0.0166666666666667,0.05,34,2,17,35,17,35,1,0,1,0,1,0,0,0,0.5,1,0.5,1
12933,3,15,0,195,0,"Type_1",0,0,5,5,30,2,28,2,7,0,26,2,27,2,7,0,20,2,2,0.133333333333334,2,0.133333333333334,0.466666666666667,0,1.73333333333333,0.133333333333333,1.8,0.133333333333333,0.466666666666667,0,1.33333333333333,0.133333333333333,15,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,28,2,14,29,14,29,1,0,1,0,1,0,0,0,0.5,1,0.5,1
12934,3,11,0,148,0,"Type_1",0,0,4,4,53.5,1,46.5,5,11.5,1,44.5,5,45,4,11.5,1,33.5,3,4.86363636363636,0.0909090909090908,4.86363636363636,0.0909090909090908,1.04545454545455,0.0909090909090908,4.04545454545454,0.454545454545454,4.09090909090909,0.363636363636363,1.04545454545455,0.0909090909090908,3.04545454545455,0.272727272727272,15,0,2,0,1,0,1,0,1,0,1,0,0,0,2,4,0.045,0.09,46,4,23,48,23,48,1,0,1,0,1,0,0,0,0.5,1,0.5,1
12936,4,23.8,1,206,0,"Type_1",0,0,31,93,79.6,59,63.4,18,18,0,56.2,22,60.2,12,20.2,4,40,16,3.36231884057971,2.68659420289855,3.36231884057971,2.68659420289855,0.756521739130435,0.0326086956521739,2.36811594202899,1.04891304347826,2.53333333333333,0.625,0.756521739130435,0.0326086956521739,1.68550724637681,0.760869565217391,29.8,5,6.2,4,6.2,4,6.2,4,6.2,4,1,0,1.8,1,9.4,37,0.126,0.48,56.8,28,38.4,74,18.4,46,1,0,1,0,1,0,0,0,0.6,1,0.4,1
12937,4,14.4,1,137,0,"Type_1",0,0,2.67,8,60,178,46.6,123,10.4,17,43.4,117,42.6,108,10.2,16,32.4,92,4.23809523809524,12.7619047619048,4.23809523809524,12.7619047619048,0.729523809523809,1.24761904761905,3.06190476190476,8.45238095238095,3.00285714285714,7.81428571428571,0.729523809523809,1.24761904761905,2.28761904761905,6.63809523809524,18.4,22,2.8,4,1.6,3,1.6,3,1.6,3,1,0,0.2,1,6.4,32,0.044,0.22,45.4,117,36.6,139,8.8,22,1,0,1,0,1,0,0,0,0.6,1,0.4,1
12938,3,8.5,1,106,0,"Type_1",0,0,83,83,88.5,85,68.5,55,14.5,15,66.5,55,61.5,57,14,14,47.5,43,10.1527777777778,8.80555555555556,10.1527777777778,8.80555555555556,1.65972222222222,1.56944444444444,7.65972222222222,5.56944444444444,7.0625,5.875,1.65972222222222,1.56944444444444,5.45833333333333,4.41666666666667,25.5,17,3,0,1,0,1,0,1,0,1,0,0,0,10,20,0.105,0.21,62.75,58,31.25,91,31.5,92,1,0,1,0,1,0,0,0,0.5,1,0.5,1
12939,3,17,0,144,0,"Type_1",0,0,6,6,56.5,65,46.5,51,12.5,11,44.5,51,44,48,12,10,32,38,3.32352941176471,3.82352941176471,3.32352941176471,3.82352941176471,0.735294117647059,0.647058823529412,2.61764705882353,3,2.58823529411765,2.82352941176471,0.735294117647059,0.647058823529412,1.88235294117647,2.23529411764706,19.5,11,2,0,1,0,1,0,1,0,1,0,0,0,8.5,17,0.12,0.24,45,48,22.5,69,22.5,69,1,0,1,0,1,0,0,0,0.5,1,0.5,1
12940,14,21,0,177,0,"Type_1",1.14,2,3.07,86,128.4,130,105.266666666667,102,20.2666666666667,7,98.3333333333333,100,97.1333333333333,88,20.3333333333333,7,76.8,85,6.11428571428571,6.19047619047619,6.11428571428571,6.19047619047619,0.965079365079365,0.333333333333333,4.68253968253968,4.76190476190476,4.62539682539683,4.19047619047619,0.965079365079365,0.333333333333333,3.65714285714286,4.04761904761905,33,15,7.4,7,4.46666666666667,5,4.46666666666667,5,4.46666666666667,5,1,0,1.26666666666667,1,13.4,38,0.112666666666667,0.49,100.733333333333,113,54.1333333333333,159,46.6,151,1,0,1,0,1,0,0,0,0.533333333333333,1,0.466666666666667,1
12941,16,16,0,126,0,"Type_1",1.11,2,2.42,87,124.235294117647,130,102.411764705882,102,19.6470588235294,10,96.0588235294118,100,95,88,19.5882352941176,10,75.4117647058823,85,7.76470588235294,8.125,7.76470588235294,8.125,1.22794117647059,0.625,6.00367647058824,6.25,5.9375,5.5,1.22794117647059,0.625,4.71323529411765,5.3125,32.1764705882353,17,7.35294117647059,7,4.05882352941176,6,4.05882352941176,6,4.05882352941176,6,1,0,1.11764705882353,2,12.4117647058824,38,0.106470588235294,0.49,98.4705882352941,113,52.4705882352941,159,46,151,1,0,1,0,1,0,0,0,0.529411764705882,1,0.470588235294118,1
12944,6,10.7142857142857,2,125,0,"Type_1",0,0,25.83,155,70,21,64.1428571428571,22,13,0,53.2857142857143,18,51.4285714285714,14,13,0,38.4285714285714,14,6.63722943722944,3.03333333333333,6.63722943722944,3.03333333333333,1.22121212121212,0.216666666666667,5.05930735930736,2.48333333333333,4.87272727272727,2.1,1.22121212121212,0.216666666666667,3.65151515151515,1.88333333333333,19.7142857142857,1,5.85714285714286,4,9.85714285714286,4,9.85714285714286,4,9.85714285714286,4,1,0,2.71428571428571,1,2,3,0.0328571428571429,0.07,67,26,38.7142857142857,75,28.2857142857143,75,1,0,1,0,1,0,0,0,0.571428571428571,1,0.428571428571429,1
12945,2,28,0,181,0,"Type_1",0,0,112,112,96,78,90.6666666666667,77,14,3,74,63,68.3333333333333,55,14,3,54.3333333333333,52,3.42857142857143,2.78571428571429,3.42857142857143,2.78571428571429,0.5,0.107142857142857,2.64285714285714,2.25,2.44047619047619,1.96428571428571,0.5,0.107142857142857,1.94047619047619,1.85714285714286,20,0,9.66666666666667,8,15.6666666666667,14,15.6666666666667,14,15.6666666666667,14,1,0,3,0,2.33333333333333,1,0.0266666666666667,0.01,78.3333333333333,142,74.3333333333333,154,4,12,1,0,1,0,1,0,0,0,0.666666666666667,1,0.333333333333333,1
12946,3,18,0,123,0,"Type_1",2,2,0,0,22,0,16,0,7,0,14,0,15,0,7,0,8,0,1.22222222222222,0,1.22222222222222,0,0.388888888888889,0,0.777777777777778,0,0.833333333333333,0,0.388888888888889,0,0.444444444444444,0,11,0,5,6,1,0,1,0,1,0,1,0,0,0,10,0,0.62,0,16,0,8,16,8,16,1,0,1,0,1,0,0,0,0.5,1,0.5,1
12947,6,13,0,132,0,"Type_1",0,0,6.83,41,70,21,64.1428571428571,22,13,0,53.2857142857143,18,51.4285714285714,14,13,0,38.4285714285714,14,5.38461538461539,1.61538461538462,5.38461538461539,1.61538461538462,1,0,4.0989010989011,1.38461538461538,3.95604395604396,1.07692307692308,1,0,2.95604395604396,1.07692307692308,19.7142857142857,1,5.85714285714286,4,9.85714285714286,4,9.85714285714286,4,9.85714285714286,4,1,0,2.71428571428571,1,2,3,0.0328571428571429,0.07,67,26,38.7142857142857,75,28.2857142857143,75,1,0,1,0,1,0,0,0,0.571428571428571,1,0.428571428571429,1
12949,5,12,0,104,0,"Type_1",2,2,118,118,18.5,1,16,2,7,0,14,2,15,2,7,0,8,2,1.54166666666667,0.0833333333333333,1.54166666666667,0.0833333333333333,0.583333333333333,0,1.16666666666667,0.166666666666667,1.25,0.166666666666667,0.583333333333333,0,0.666666666666667,0.166666666666667,15,2,2.5,1,1,0,1,0,1,0,1,0,0,0,1.5,1,0.095,0.07,10.6666666666667,16,5.33333333333333,17,5.33333333333333,16,1,0,1,0,1,0,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1
12950,6,19,0,124,0,"Type_1",0,0,14,84,74,7,68.7142857142857,6,13,0,56.7142857142857,6,53.7142857142857,6,13,0,40.7142857142857,6,3.89473684210526,0.368421052631579,3.89473684210526,0.368421052631579,0.684210526315789,0,2.98496240601504,0.315789473684211,2.82706766917293,0.31578947368421,0.684210526315789,0,2.14285714285714,0.31578947368421,20,0,7,0,11,0,11,0,11,0,1,0,3,0,1.42857142857143,1,0.0185714285714286,0.02,64.5714285714286,63,41.5714285714286,75,23,75,1,0,1,0,1,0,0,0,0.571428571428571,1,0.428571428571429,1
12962,1,16,0,107,0,"Type_1",0,0,2,2,148,0,142,0,16,0,116,0,105,0,16,0,89,0,9.25,0,9.25,0,1,0,7.25,0,6.5625,0,1,0,5.5625,0,20,0,15,0,25,0,25,0,25,0,1,0,3,0,3,0,0.02,0,154,0,154,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
12964,2,28,0,186,0,"Type_1",0,0,0,0,186.666666666667,4,148.666666666667,1,18.6666666666667,13,133.333333333333,29,141,18,25.3333333333333,13,115.666666666667,5,6.66666666666667,0.142857142857143,6.66666666666667,0.142857142857143,0.666666666666667,0.464285714285714,4.76190476190476,1.03571428571429,5.03571428571429,0.642857142857143,0.666666666666667,0.464285714285714,4.13095238095238,0.178571428571429,37,9,18.3333333333333,13,13.6666666666667,29,13.6666666666667,29,13.6666666666667,29,1,0,2,3,12.3333333333333,10,0.0833333333333333,0.07,140.333333333333,18,97,148,43.3333333333333,130,1,0,1,0,1,0,0,0,0.666666666666667,1,0.333333333333333,1
12967,2,25.3333333333333,1,204,0,"Type_1",0,0,71,71,118.666666666667,98,96,78,10,0,74,60,97,84,24,15,73,69,4.65230769230769,3.63692307692308,4.65230769230769,3.63692307692308,0.394871794871795,0.0153846153846154,2.90153846153846,2.22461538461538,3.80153846153846,3.12461538461539,0.394871794871795,0.0153846153846154,2.85897435897436,2.57692307692308,29,3,16.3333333333333,16,21,18,21,18,21,18,1,0,4,0,11,12,0.11,0.03,92.3333333333333,89,72.6666666666667,148,19.6666666666667,59,1,0,1,0,1,0,0,0,0.666666666666667,1,0.333333333333333,1
12968,5,20.6666666666667,1,164,0,"Type_1",0,0,7.2,72,151.333333333333,98,122,78,10,0,94,60,125,84,29,15,96,69,7.27460317460318,4.46190476190476,7.27460317460318,4.46190476190476,0.484126984126984,0.0238095238095238,4.51904761904762,2.72857142857143,6.00714285714286,3.83571428571429,0.484126984126984,0.0238095238095238,4.61111111111111,3.16666666666667,30,3,21.6666666666667,16,27,18,27,18,27,18,1,0,4,0,15,12,0.12,0.03,120.166666666667,89,110.333333333333,148,9.83333333333333,59,1,0,1,0,1,0,0,0,0.833333333333333,1,0.166666666666667,1
12970,3,41,0,238,0,"Type_1",0,0,9,9,101,0,82,0,15,0,74,0,70,0,14,0,56,0,2.46341463414634,0,2.46341463414634,0,0.365853658536585,0,1.80487804878049,0,1.70731707317073,0,0.365853658536585,0,1.36585365853659,0,27,0,8,0,4,0,4,0,4,0,1,0,1,0,9,0,0.11,0,80,0,40,80,40,80,1,0,1,0,1,0,0,0,0.5,1,0.5,1
12971,5,40,0,234,0,"Type_1",0,0,0.33,1,99.6666666666667,4,80.6666666666667,4,14.6666666666667,1,72.6666666666667,4,68.6666666666667,4,13.6666666666667,1,55,3,2.49166666666667,0.1,2.49166666666667,0.1,0.366666666666667,0.025,1.81666666666667,0.1,1.71666666666667,0.1,0.366666666666667,0.025,1.375,0.075,27,0,8,0,4,0,4,0,4,0,1,0,1,0,9,0,0.113333333333333,0.01,78.6666666666667,4,39.3333333333333,80,39.3333333333333,80,1,0,1,0,1,0,0,0,0.5,1,0.5,1
12972,3,180,0,1246,0,"Type_1",0,0,9,9,188,0,153,0,23,0,145,0,141,0,22,0,119,0,1.04444444444444,0,1.04444444444444,0,0.127777777777778,0,0.805555555555556,0,0.783333333333333,0,0.127777777777778,0,0.661111111111111,0,35,0,8,0,4,0,4,0,4,0,1,0,1,0,24,0,0.16,0,151,0,75.5,151,75.5,151,1,0,1,0,1,0,0,0,0.5,1,0.5,1
12973,5,40.6666666666667,1,234,0,"Type_1",0,0,15.33,46,156,96,126,81,19.6666666666667,10,118,81,114,81,18.6666666666667,10,95.3333333333333,71,3.82357723577236,2.28536585365854,3.82357723577236,2.28536585365854,0.482317073170732,0.235975609756098,2.89105691056911,1.93658536585366,2.79268292682927,1.9390243902439,0.482317073170732,0.235975609756098,2.3349593495935,1.70243902439024,31.6666666666667,10,8,0,4,0,4,0,4,0,1,0,1,0,19,15,0.146666666666667,0.04,124,81,62,151,62,151,1,0,1,0,1,0,0,0,0.5,1,0.5,1
12974,11,36.3333333333333,1,209,0,"Type_1",0,0,3.73,56,127.833333333333,96,103.333333333333,81,17.1666666666667,10,95.3333333333333,81,91.3333333333333,81,16.1666666666667,10,75.1666666666667,71,3.50387887887888,2.52552552552553,3.50387887887888,2.52552552552553,0.471096096096096,0.26051051051051,2.61186186186186,2.14114114114114,2.50175175175175,2.14414414414414,0.471096096096096,0.26051051051051,2.05818318318318,1.88288288288288,29.3333333333333,10,8,0,4,0,4,0,4,0,1,0,1,0,14,15,0.13,0.05,101.333333333333,81,50.6666666666667,151,50.6666666666667,151,1,0,1,0,1,0,0,0,0.5,1,0.5,1
12975,13,16.1428571428571,2,108,0,"Type_1",0,0,2.38,50,133.571428571429,96,107.714285714286,81,17.7142857142857,10,99.7142857142857,81,96,81,16.7142857142857,10,79.2857142857143,71,8.25073529411765,5.45,8.25073529411765,5.45,1.09548319327731,0.5875,6.15483193277311,4.52941176470588,5.92570028011205,4.54411764705882,1.09548319327731,0.5875,4.8922619047619,4,29.2857142857143,10,8.14285714285714,1,4,0,4,0,4,0,1,0,1,0,13.4285714285714,15,0.121428571428571,0.09,106,81,53,151,53,151,1,0,1,0,1,0,0,0,0.5,1,0.5,1
12976,23,14.4166666666667,3,107,0,"Type_1",0,0,0.85,56,121.916666666667,161,100.416666666667,145,17.8333333333333,20,93.75,135,90.5,133,16.8333333333333,20,73.6666666666667,113,8.3934333028083,9.32692307692308,8.3934333028083,9.32692307692308,1.22705280830281,1.10576923076923,6.43791971916972,7.875,6.21290064102564,7.77884615384615,1.22705280830281,1.10576923076923,5.05562423687424,6.65865384615385,28.1666666666667,15,7.5,6,3.41666666666667,6,3.41666666666667,6,3.41666666666667,6,1,0,0.833333333333333,1,10.25,23,0.1175,0.36,98.7083333333333,151,49.375,189,49.3333333333333,188,1,0,1,0,1,0,0,0,0.5,1,0.5,1
12977,5,20,0,169,0,"Type_1",0,0,3,9,36.3333333333333,3,31,2,9.33333333333333,2,25.6666666666667,2,24.6666666666667,1,7,0,17.6666666666667,1,1.81666666666667,0.15,1.81666666666667,0.15,0.466666666666667,0.1,1.28333333333333,0.1,1.23333333333333,0.05,0.466666666666667,0.1,0.883333333333333,0.05,11,3,4,0,4,0,4,0,4,0,1,0,2,0,3.33333333333333,1,0.106666666666667,0.04,30.3333333333333,11,14.3333333333333,29,16,36,1,0,1,0,1,0,0,0,0.5,1,0.5,1
12978,1,21,0,147,0,"Type_1",0,0,17,17,25,2,21,0,4,0,13,0,14,0,4,0,10,0,1.19047619047619,0.0952380952380953,1.19047619047619,0.0952380952380953,0.19047619047619,0,0.619047619047619,0,0.666666666666667,0,0.19047619047619,0,0.476190476190476,0,10,0,2,0,3,0,3,0,3,0,1,0,1,0,1.5,3,0.07,0.14,21,0,21,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
12982,3,17.5,3,120,0,"Type_1",0,0,131,131,54,36,45,28,11.5,3,37,24,35.5,23,8.5,3,27,20,3.01973684210526,1.53947368421053,3.01973684210526,1.53947368421053,0.654605263157895,0.0592105263157895,2.07072368421053,1.01644736842105,1.98684210526316,0.973684210526316,0.654605263157895,0.0592105263157895,1.50493421052632,0.884868421052632,12,0,4,0,6.5,5,6.5,5,8,8,1,0,2,0,6.5,5,0.14,0.02,42.75,28,21,56,21.75,52,1,0,1,0,1,0,0,0,0.5,1,0.5,1
12983,4,22,0,128,0,"Type_1",0,0,9.33,28,146.4,102,117.2,79,15.2,13,101.6,89,112.2,84,22.8,15,89.4,69,6.65454545454545,4.63636363636364,6.65454545454545,4.63636363636364,0.690909090909091,0.590909090909091,4.61818181818182,4.04545454545454,5.1,3.81818181818182,0.690909090909091,0.590909090909091,4.06363636363636,3.13636363636364,33.4,12,15.4,16,14.2,29,14.2,29,14.2,29,1,0,2.8,3,10.2,12,0.09,0.07,110,89,72.2,148,37.8,130,1,0,1,0,1,0,0,0,0.6,1,0.4,1
12984,6,16,0,113,0,"Type_1",0,0,0.67,4,119.142857142857,137,96.5714285714286,104,14.2857142857143,13,82.8571428571429,107,91.8571428571429,112,20.5714285714286,19,71.2857142857143,93,7.44642857142857,8.5625,7.44642857142857,8.5625,0.892857142857143,0.8125,5.17857142857143,6.6875,5.74107142857143,7,0.892857142857143,0.8125,4.45535714285714,5.8125,31.5714285714286,13,13.2857142857143,19,12.4285714285714,29,12.4285714285714,29,12.4285714285714,29,1,0,2.85714285714286,3,7.57142857142857,18,0.07,0.11,89.8571428571429,114,58,148,31.8571428571429,130,1,0,1,0,1,0,0,0,0.571428571428571,1,0.428571428571429,1
12986,2,32,0,228,0,"Type_1",0,0,70,70,118.666666666667,98,96,78,10,0,74,60,97,84,24,15,73,69,3.70833333333333,3.0625,3.70833333333333,3.0625,0.3125,0,2.3125,1.875,3.03125,2.625,0.3125,0,2.28125,2.15625,29,3,16.3333333333333,16,21,18,21,18,21,18,1,0,4,0,11,12,0.11,0.03,92.3333333333333,89,72.6666666666667,148,19.6666666666667,59,1,0,1,0,1,0,0,0,0.666666666666667,1,0.333333333333333,1
12987,6,22,0,181,0,"Type_1",0,0,9.17,55,79.4285714285714,134,66.8571428571429,104,11.1428571428571,2,51.7142857142857,80,65.2857142857143,112,19.4285714285714,18,45.8571428571429,94,3.61038961038961,6.09090909090909,3.61038961038961,6.09090909090909,0.506493506493506,0.0909090909090909,2.35064935064935,3.63636363636364,2.96753246753247,5.09090909090909,0.506493506493506,0.0909090909090909,2.08441558441558,4.27272727272727,27,6,11,20,14.1428571428571,24,14.1428571428571,24,14.1428571428571,24,1,0,4,0,5.57142857142857,18,0.0671428571428571,0.11,61.4285714285714,116,43.8571428571429,148,17.5714285714286,59,1,0,1,0,1,0,0,0,0.571428571428571,1,0.428571428571429,1
12989,14,14,0,117,0,"Type_1",0,0,1.79,50,68.6666666666667,134,58.9333333333333,105,13.3333333333333,8,47.4666666666667,80,56.8666666666667,112,18.8,19,38.0666666666667,94,4.90476190476191,9.57142857142857,4.90476190476191,9.57142857142857,0.952380952380952,0.571428571428572,3.39047619047619,5.71428571428571,4.06190476190476,8,0.952380952380952,0.571428571428572,2.71904761904762,6.71428571428571,27.4,6,8.46666666666667,22,10.4666666666667,26,10.4666666666667,26,10.4666666666667,26,1,0,3.06666666666667,2,3.4,18,0.0446666666666667,0.11,52.6666666666667,119,34.1333333333333,148,18.5333333333333,59,1,0,1,0,1,0,0,0,0.533333333333333,1,0.466666666666667,1
12991,3,13,0,108,0,"Type_1",0,0,26,26,50.5,13,47,10,7,0,42,10,29.5,1,6,0,23.5,1,3.88461538461539,1,3.88461538461539,1,0.538461538461538,0,3.23076923076923,0.769230769230769,2.26923076923077,0.0769230769230766,0.538461538461538,0,1.80769230769231,0.0769230769230771,10,0,3,0,4,0,4,0,4,0,1,0,2,0,0,0,0,0,33.5,1,16.75,34,16.75,34,1,0,1,0,1,0,0,0,0.5,1,0.5,1
12992,3,31.5,1,215,0,"Type_1",0,0,6,6,36.5,3,31,2,9,2,26,2,25,0,7,0,18,0,1.15826612903226,0.0584677419354838,1.15826612903226,0.0584677419354838,0.285282258064516,0.0544354838709677,0.825100806451613,0.0372983870967742,0.793850806451613,0.0252016129032258,0.285282258064516,0.0544354838709677,0.571572580645161,0.0181451612903226,10.5,3,4,0,4,0,4,0,4,0,1,0,2,0,3,0,0.095,0.01,29.75,11,14.5,29,15.25,36,1,0,1,0,1,0,0,0,0.5,1,0.5,1
12994,5,21.3333333333333,2,124,0,"Type_1",0,0,45,135,78.6666666666667,14,68.3333333333333,16,13,0,55.6666666666667,12,51,8,10,0,41,8,3.69393939393939,0.636363636363636,3.69393939393939,0.636363636363636,0.610606060606061,0.0590909090909091,2.61666666666667,0.622727272727273,2.39545454545455,0.413636363636364,0.610606060606061,0.0590909090909091,1.92575757575758,0.368181818181818,13.3333333333333,2,6.66666666666667,4,11.6666666666667,4,11.6666666666667,4,14.6666666666667,4,1,0,2.66666666666667,1,5.66666666666667,6,0.0866666666666667,0.11,64.6666666666667,24,34,76,30.6666666666667,68,1,0,1,0,1,0,0,0,0.5,1,0.5,1
12995,11,21,2,114,0,"Type_1",0,0,10.53,158,77.8333333333333,19,68,18,13,0,55.1666666666667,15,50.3333333333333,12,10,0,40.3333333333333,12,3.72121212121212,1.25454545454545,3.72121212121212,1.25454545454545,0.620454545454545,0.0590909090909091,2.64015151515152,0.959090909090909,2.40681818181818,0.795454545454545,0.620454545454545,0.0590909090909091,1.92954545454545,0.75,13.6666666666667,2,7,5,11.8333333333333,4,11.8333333333333,4,14.8333333333333,4,1,0,2.83333333333333,1,4.33333333333333,8,0.0666666666666667,0.14,61,50,33.9166666666667,76,27.0833333333333,68,1,0,1,0,1,0,0,0,0.5,1,0.5,1
13009,1,23,0,125,0,"Type_1",0,0,0,0,23,0,21,0,8,0,12,0,19,0,8,0,11,0,1,0,1,0,0.347826086956522,0,0.521739130434783,0,0.826086956521739,0,0.347826086956522,0,0.478260869565217,0,11,0,4,0,2,0,2,0,2,0,1,0,0,0,0,0,0,0,20,0,20,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
13010,1,63,0,335,0,"Type_1",0,0,0,0,64,0,61,0,7,0,41,0,41,0,7,0,34,0,1.01587301587302,0,1.01587301587302,0,0.111111111111111,0,0.650793650793651,0,0.650793650793651,0,0.111111111111111,0,0.53968253968254,0,13,0,12,0,13,0,13,0,15,0,6,0,3,0,1,0,0.02,0,56,0,56,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
13017,3,21.5,1,163,0,"Type_1",0,0,23,23,23.5,1,17,0,5,0,15,0,16,0,5,0,11,0,1.09307359307359,0.00432900432900452,1.09307359307359,0.00432900432900452,0.232683982683983,0.0108225108225108,0.698051948051948,0.0324675324675325,0.744588744588745,0.0346320346320346,0.232683982683983,0.0108225108225108,0.511904761904762,0.0238095238095238,14,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,17,0,8.5,17,8.5,17,1,0,1,0,1,0,0,0,0,0,1,0
13041,3,62,0,574,0,"Type_1",0,0,0,0,62,0,56,0,22,0,49,0,48,0,19,0,29,0,1,0,1,0,0.354838709677419,0,0.790322580645161,0,0.774193548387097,0,0.354838709677419,0,0.467741935483871,0,23,0,7,0,7,0,7,0,9,0,1,0,4,0,1,0,0.02,0,51,0,25.5,51,25.5,51,1,0,1,0,1,0,0,0,0.5,1,0.5,1
13043,6,12,0,128,0,"Type_1",0,0,0,0,54.5714285714286,176,42.1428571428571,124,10,17,39.2857142857143,118,38.4285714285714,109,9.85714285714286,16,28.5714285714286,93,4.54761904761905,14.6666666666667,4.54761904761905,14.6666666666667,0.833333333333333,1.41666666666667,3.27380952380952,9.83333333333333,3.20238095238095,9.08333333333333,0.833333333333333,1.41666666666667,2.38095238095238,7.75,17.4285714285714,22,2.57142857142857,4,1.42857142857143,3,1.42857142857143,3,1.42857142857143,3,1,0,0.142857142857143,1,5.42857142857143,31,0.0657142857142857,0.19,40.7142857142857,118,30.2857142857143,139,10.4285714285714,29,1,0,1,0,1,0,0,0,0.571428571428571,1,0.428571428571429,1
