"Clusters_version","CloneClassID","NumberOfVersions","GroupName"
1,110140,1,"Short-lived"
1,35191,2,"Short-lived"
1,35217,1,"Short-lived"
1,46685,1,"Short-lived"
1,37102,2,"Short-lived"
1,35165,2,"Short-lived"
1,54744,1,"Short-lived"
1,46119,1,"Short-lived"
1,53805,1,"Short-lived"
1,54045,1,"Short-lived"
1,53417,1,"Short-lived"
1,53231,1,"Short-lived"
1,35132,2,"Short-lived"
1,35499,1,"Short-lived"
1,35415,1,"Short-lived"
1,32202,1,"Short-lived"
1,53717,1,"Short-lived"
1,47077,2,"Short-lived"
1,115363,1,"Short-lived"
1,77103,1,"Short-lived"
1,64605,1,"Short-lived"
1,86288,2,"Short-lived"
1,45995,2,"Short-lived"
1,77122,1,"Short-lived"
1,46756,1,"Short-lived"
1,12398,2,"Short-lived"
1,12401,2,"Short-lived"
1,31916,2,"Short-lived"
1,82022,1,"Short-lived"
1,69518,2,"Short-lived"
1,113687,1,"Short-lived"
1,69517,2,"Short-lived"
1,77914,1,"Short-lived"
1,72768,1,"Short-lived"
1,116230,1,"Short-lived"
1,38621,1,"Short-lived"
1,35926,1,"Short-lived"
1,35230,1,"Short-lived"
1,35800,1,"Short-lived"
1,114564,1,"Short-lived"
1,43149,1,"Short-lived"
1,77862,1,"Short-lived"
1,39918,1,"Short-lived"
1,39917,1,"Short-lived"
1,34576,1,"Short-lived"
1,11019,1,"Short-lived"
1,46174,1,"Short-lived"
1,16540,2,"Short-lived"
1,68493,1,"Short-lived"
1,46846,1,"Short-lived"
1,53240,1,"Short-lived"
1,146,1,"Short-lived"
1,53230,1,"Short-lived"
1,47765,2,"Short-lived"
1,45266,1,"Short-lived"
1,34713,1,"Short-lived"
1,39487,1,"Short-lived"
1,21068,2,"Short-lived"
1,52589,2,"Short-lived"
1,52588,2,"Short-lived"
1,52587,1,"Short-lived"
1,44658,1,"Short-lived"
1,7096,1,"Short-lived"
1,70,1,"Short-lived"
1,124712,1,"Short-lived"
1,46509,2,"Short-lived"
1,32341,1,"Short-lived"
1,7095,1,"Short-lived"
1,52580,2,"Short-lived"
1,43953,2,"Short-lived"
1,52579,2,"Short-lived"
1,46502,2,"Short-lived"
1,46516,2,"Short-lived"
1,67024,1,"Short-lived"
1,121380,1,"Short-lived"
1,5998,1,"Short-lived"
1,136372,2,"Short-lived"
1,35801,1,"Short-lived"
1,53251,1,"Short-lived"
1,80855,1,"Short-lived"
1,32267,2,"Short-lived"
1,114886,1,"Short-lived"
1,32340,1,"Short-lived"
1,6104,1,"Short-lived"
1,32004,1,"Short-lived"
1,53898,1,"Short-lived"
1,81337,2,"Short-lived"
1,51997,1,"Short-lived"
1,34692,1,"Short-lived"
1,46718,1,"Short-lived"
1,46429,1,"Short-lived"
1,31725,1,"Short-lived"
1,48418,2,"Short-lived"
1,35232,2,"Short-lived"
1,139327,2,"Short-lived"
1,53731,1,"Short-lived"
1,44367,1,"Short-lived"
1,46725,1,"Short-lived"
1,68890,1,"Short-lived"
1,44354,1,"Short-lived"
1,34544,1,"Short-lived"
1,46661,1,"Short-lived"
1,54101,1,"Short-lived"
1,114201,1,"Short-lived"
1,110256,1,"Short-lived"
1,59285,2,"Short-lived"
1,45280,1,"Short-lived"
1,46427,1,"Short-lived"
1,54077,1,"Short-lived"
1,54086,1,"Short-lived"
1,54067,1,"Short-lived"
1,73387,1,"Short-lived"
1,46181,2,"Short-lived"
1,56874,2,"Short-lived"
1,46425,1,"Short-lived"
1,32173,2,"Short-lived"
1,124158,1,"Short-lived"
1,65150,1,"Short-lived"
1,45803,1,"Short-lived"
1,33554,1,"Short-lived"
1,53300,1,"Short-lived"
1,53955,1,"Short-lived"
1,46683,1,"Short-lived"
1,53932,1,"Short-lived"
1,7069,1,"Short-lived"
1,46173,1,"Short-lived"
1,46112,1,"Short-lived"
1,115397,1,"Short-lived"
1,115386,1,"Short-lived"
1,46150,1,"Short-lived"
1,65347,1,"Short-lived"
1,53530,1,"Short-lived"
1,14314,2,"Short-lived"
1,53735,1,"Short-lived"
1,57277,2,"Short-lived"
1,74656,1,"Short-lived"
1,31682,1,"Short-lived"
1,83186,2,"Short-lived"
1,53211,1,"Short-lived"
1,53194,1,"Short-lived"
1,46176,1,"Short-lived"
1,53193,1,"Short-lived"
1,161250,1,"Short-lived"
1,51999,1,"Short-lived"
1,32206,1,"Short-lived"
1,53519,1,"Short-lived"
1,121944,1,"Short-lived"
1,34966,2,"Short-lived"
1,34967,2,"Short-lived"
1,89437,2,"Short-lived"
1,12402,2,"Short-lived"
1,82021,1,"Short-lived"
1,117846,1,"Short-lived"
1,117845,1,"Short-lived"
1,115410,1,"Short-lived"
1,77760,1,"Short-lived"
1,39760,1,"Short-lived"
1,56899,1,"Short-lived"
1,65482,1,"Short-lived"
1,52357,1,"Short-lived"
1,115408,1,"Short-lived"
1,34348,1,"Short-lived"
1,39921,1,"Short-lived"
1,65356,1,"Short-lived"
1,67023,1,"Short-lived"
1,39829,1,"Short-lived"
1,54741,1,"Short-lived"
1,50567,2,"Short-lived"
1,44947,1,"Short-lived"
1,32431,1,"Short-lived"
1,76895,2,"Short-lived"
1,53157,1,"Short-lived"
1,115333,1,"Short-lived"
1,32449,1,"Short-lived"
1,52355,1,"Short-lived"
1,74499,2,"Short-lived"
1,53125,1,"Short-lived"
1,46185,1,"Short-lived"
1,71447,1,"Short-lived"
1,6139,1,"Short-lived"
1,56087,1,"Short-lived"
1,120806,1,"Short-lived"
1,77762,1,"Short-lived"
1,160624,1,"Short-lived"
1,35323,1,"Short-lived"
1,53184,1,"Short-lived"
1,38636,2,"Short-lived"
1,56882,2,"Short-lived"
1,94653,2,"Short-lived"
1,115348,1,"Short-lived"
1,31511,1,"Short-lived"
1,31681,1,"Short-lived"
1,115024,1,"Short-lived"
1,34533,1,"Short-lived"
1,32210,1,"Short-lived"
1,65481,1,"Short-lived"
1,113872,1,"Short-lived"
1,35381,2,"Short-lived"
1,65123,1,"Short-lived"
1,43943,1,"Short-lived"
1,37413,1,"Short-lived"
1,53452,1,"Short-lived"
1,35281,1,"Short-lived"
1,32275,1,"Short-lived"
1,67026,1,"Short-lived"
1,77293,1,"Short-lived"
1,128049,1,"Short-lived"
1,7103,1,"Short-lived"
1,83661,1,"Short-lived"
1,34370,1,"Short-lived"
1,13961,2,"Short-lived"
1,65492,1,"Short-lived"
1,53972,1,"Short-lived"
1,114310,1,"Short-lived"
1,123648,1,"Short-lived"
1,110145,2,"Short-lived"
1,71102,1,"Short-lived"
1,128514,1,"Short-lived"
1,65122,2,"Short-lived"
1,125623,1,"Short-lived"
1,14959,2,"Short-lived"
1,45373,1,"Short-lived"
1,56885,2,"Short-lived"
1,125668,1,"Short-lived"
1,46024,1,"Short-lived"
1,113573,1,"Short-lived"
1,39670,2,"Short-lived"
1,31589,1,"Short-lived"
1,115381,1,"Short-lived"
1,83292,1,"Short-lived"
1,67028,1,"Short-lived"
1,81335,2,"Short-lived"
1,125625,1,"Short-lived"
1,31717,1,"Short-lived"
1,125622,1,"Short-lived"
1,46513,2,"Short-lived"
1,120718,1,"Short-lived"
1,45884,1,"Short-lived"
1,64420,2,"Short-lived"
1,52063,1,"Short-lived"
1,47393,1,"Short-lived"
1,159746,1,"Short-lived"
1,43672,1,"Short-lived"
1,77299,1,"Short-lived"
1,44741,1,"Short-lived"
2,5453,12,"Long-lived"
2,44,14,"Long-lived"
2,3867,14,"Long-lived"
2,3940,12,"Long-lived"
2,3579,14,"Long-lived"
2,40,14,"Long-lived"
2,5173,12,"Long-lived"
2,9794,13,"Long-lived"
2,3536,14,"Long-lived"
2,3907,14,"Long-lived"
2,3852,14,"Long-lived"
2,1170,14,"Long-lived"
2,43,14,"Long-lived"
2,5172,12,"Long-lived"
2,3897,14,"Long-lived"
2,60,14,"Long-lived"
2,3901,14,"Long-lived"
2,3505,14,"Long-lived"
2,10170,13,"Long-lived"
2,10022,13,"Long-lived"
2,67,14,"Long-lived"
2,3905,14,"Long-lived"
2,3903,14,"Long-lived"
2,57,14,"Long-lived"
2,3869,14,"Long-lived"
2,59,14,"Long-lived"
2,35,14,"Long-lived"
2,3711,14,"Long-lived"
2,3596,14,"Long-lived"
2,3642,14,"Long-lived"
2,3583,14,"Long-lived"
2,56,14,"Long-lived"
2,3591,14,"Long-lived"
2,3589,14,"Long-lived"
2,313,12,"Long-lived"
2,164,12,"Long-lived"
2,4575,12,"Long-lived"
3,3428,7,"Long-lived"
3,3427,7,"Long-lived"
3,3426,7,"Long-lived"
3,3423,7,"Long-lived"
3,227,7,"Long-lived"
3,3419,7,"Long-lived"
3,3408,7,"Long-lived"
3,3391,7,"Long-lived"
3,3386,7,"Long-lived"
3,3371,7,"Long-lived"
3,3367,7,"Long-lived"
3,298,7,"Long-lived"
3,3363,7,"Long-lived"
3,308,7,"Long-lived"
3,16,7,"Long-lived"
3,316,7,"Long-lived"
3,319,7,"Long-lived"
3,2820,7,"Long-lived"
3,325,7,"Long-lived"
3,43921,7,"Long-lived"
3,2861,7,"Long-lived"
3,43617,6,"Long-lived"
3,44218,7,"Long-lived"
3,39308,7,"Long-lived"
3,39307,7,"Long-lived"
3,2724,7,"Long-lived"
3,306,7,"Long-lived"
3,2710,7,"Long-lived"
3,229,7,"Long-lived"
3,2625,7,"Long-lived"
3,2575,7,"Long-lived"
3,6060,6,"Long-lived"
3,2513,7,"Long-lived"
3,2455,7,"Long-lived"
3,2460,7,"Long-lived"
3,2411,7,"Long-lived"
3,257,7,"Long-lived"
3,2282,7,"Long-lived"
3,2218,7,"Long-lived"
3,379,7,"Long-lived"
3,2139,7,"Long-lived"
3,2140,7,"Long-lived"
3,348,7,"Long-lived"
3,349,7,"Long-lived"
3,2062,7,"Long-lived"
3,29,7,"Long-lived"
3,30,7,"Long-lived"
3,1667,7,"Long-lived"
3,1496,7,"Long-lived"
3,1471,7,"Long-lived"
3,1418,7,"Long-lived"
3,366,7,"Long-lived"
3,1383,7,"Long-lived"
3,11948,6,"Long-lived"
3,44949,7,"Long-lived"
3,11941,6,"Long-lived"
3,1255,7,"Long-lived"
3,1228,7,"Long-lived"
3,24,7,"Long-lived"
3,11934,6,"Long-lived"
3,1214,7,"Long-lived"
3,7005,7,"Long-lived"
3,62169,6,"Long-lived"
3,38872,7,"Long-lived"
3,4864,7,"Long-lived"
3,6039,6,"Long-lived"
3,32036,7,"Long-lived"
3,4198,7,"Long-lived"
3,4197,7,"Long-lived"
3,46144,6,"Long-lived"
3,46254,6,"Long-lived"
3,1010,6,"Long-lived"
3,5560,7,"Long-lived"
3,31516,7,"Long-lived"
3,73690,7,"Long-lived"
3,50124,6,"Long-lived"
3,45385,7,"Long-lived"
3,38548,7,"Long-lived"
3,335,7,"Long-lived"
3,389,7,"Long-lived"
3,6100,6,"Long-lived"
3,6102,6,"Long-lived"
3,45379,7,"Long-lived"
3,45377,7,"Long-lived"
3,45505,7,"Long-lived"
3,57595,6,"Long-lived"
3,6921,7,"Long-lived"
3,35436,6,"Long-lived"
3,11426,6,"Long-lived"
3,35417,6,"Long-lived"
3,60217,6,"Long-lived"
3,35308,6,"Long-lived"
3,58726,6,"Long-lived"
3,58725,6,"Long-lived"
3,58724,6,"Long-lived"
3,12056,6,"Long-lived"
3,4861,7,"Long-lived"
3,4862,7,"Long-lived"
3,4858,7,"Long-lived"
3,4859,7,"Long-lived"
3,4857,7,"Long-lived"
3,290,7,"Long-lived"
3,4854,7,"Long-lived"
3,4853,7,"Long-lived"
3,273,7,"Long-lived"
3,4849,7,"Long-lived"
3,271,7,"Long-lived"
3,4848,7,"Long-lived"
3,4847,7,"Long-lived"
3,292,7,"Long-lived"
3,4844,7,"Long-lived"
3,33075,7,"Long-lived"
3,46975,6,"Long-lived"
3,73630,6,"Long-lived"
3,46919,6,"Long-lived"
3,250,7,"Long-lived"
3,50162,6,"Long-lived"
3,46155,6,"Long-lived"
3,36213,7,"Long-lived"
3,20,7,"Long-lived"
3,2697,7,"Long-lived"
3,45390,7,"Long-lived"
3,32190,7,"Long-lived"
3,43709,7,"Long-lived"
3,3201,7,"Long-lived"
3,39118,7,"Long-lived"
3,46061,6,"Long-lived"
3,39476,7,"Long-lived"
3,47010,6,"Long-lived"
3,31911,7,"Long-lived"
3,37114,7,"Long-lived"
3,37106,7,"Long-lived"
3,68532,6,"Long-lived"
3,37076,7,"Long-lived"
3,37073,7,"Long-lived"
3,31924,7,"Long-lived"
3,75342,6,"Long-lived"
3,56021,6,"Long-lived"
3,995,7,"Long-lived"
3,55525,6,"Long-lived"
3,45394,7,"Long-lived"
3,48580,6,"Long-lived"
3,42873,7,"Long-lived"
3,42872,7,"Long-lived"
3,42863,7,"Long-lived"
3,42862,7,"Long-lived"
3,63618,6,"Long-lived"
3,124,7,"Long-lived"
3,4631,7,"Long-lived"
3,43922,7,"Long-lived"
3,31736,7,"Long-lived"
3,4628,7,"Long-lived"
3,4627,7,"Long-lived"
3,4626,7,"Long-lived"
3,172,6,"Long-lived"
3,46983,6,"Long-lived"
3,644,7,"Long-lived"
3,31991,7,"Long-lived"
3,31996,7,"Long-lived"
3,46810,6,"Long-lived"
3,4345,7,"Long-lived"
3,54443,6,"Long-lived"
3,33103,7,"Long-lived"
3,58160,6,"Long-lived"
3,46815,6,"Long-lived"
3,45340,7,"Long-lived"
3,31925,7,"Long-lived"
3,42871,7,"Long-lived"
3,45471,7,"Long-lived"
3,31558,7,"Long-lived"
3,825,7,"Long-lived"
3,32151,7,"Long-lived"
3,36977,7,"Long-lived"
3,39642,7,"Long-lived"
3,31784,7,"Long-lived"
3,209,7,"Long-lived"
3,65018,6,"Long-lived"
3,80,7,"Long-lived"
3,85,7,"Long-lived"
3,141,7,"Long-lived"
3,31707,7,"Long-lived"
3,4046,7,"Long-lived"
3,46977,6,"Long-lived"
3,673,7,"Long-lived"
3,289,7,"Long-lived"
3,43176,7,"Long-lived"
3,36214,7,"Long-lived"
3,36210,7,"Long-lived"
3,21829,7,"Long-lived"
3,31912,7,"Long-lived"
3,666,7,"Long-lived"
3,665,7,"Long-lived"
3,4843,7,"Long-lived"
3,62232,6,"Long-lived"
3,82,7,"Long-lived"
3,6515,6,"Long-lived"
3,390,7,"Long-lived"
3,983,7,"Long-lived"
3,78,7,"Long-lived"
3,81,7,"Long-lived"
3,86,7,"Long-lived"
3,558,7,"Long-lived"
3,44734,7,"Long-lived"
3,304,7,"Long-lived"
3,4625,7,"Long-lived"
3,2716,7,"Long-lived"
3,979,7,"Long-lived"
3,253,7,"Long-lived"
3,2666,7,"Long-lived"
3,301,7,"Long-lived"
3,3398,7,"Long-lived"
3,3353,7,"Long-lived"
3,19,7,"Long-lived"
3,6351,6,"Long-lived"
3,2669,7,"Long-lived"
3,328,7,"Long-lived"
3,2376,7,"Long-lived"
3,45896,6,"Long-lived"
3,356,7,"Long-lived"
3,359,7,"Long-lived"
3,360,7,"Long-lived"
3,43627,7,"Long-lived"
3,48558,6,"Long-lived"
3,99,7,"Long-lived"
3,212,7,"Long-lived"
3,4196,7,"Long-lived"
3,51672,6,"Long-lived"
3,26,7,"Long-lived"
3,2134,7,"Long-lived"
3,17,7,"Long-lived"
3,2374,7,"Long-lived"
3,52351,6,"Long-lived"
3,32032,7,"Long-lived"
3,46003,6,"Long-lived"
3,46007,6,"Long-lived"
3,46014,6,"Long-lived"
3,31507,7,"Long-lived"
3,46030,6,"Long-lived"
3,43592,7,"Long-lived"
3,32261,7,"Long-lived"
3,12093,6,"Long-lived"
3,46765,6,"Long-lived"
3,46762,6,"Long-lived"
3,331,7,"Long-lived"
3,46761,6,"Long-lived"
3,39249,7,"Long-lived"
3,5754,7,"Long-lived"
3,4577,6,"Long-lived"
3,46767,6,"Long-lived"
3,32519,7,"Long-lived"
3,46676,6,"Long-lived"
3,11992,6,"Long-lived"
3,58213,7,"Long-lived"
3,11984,6,"Long-lived"
3,18,7,"Long-lived"
3,2620,7,"Long-lived"
3,11960,6,"Long-lived"
3,4642,7,"Long-lived"
3,45748,7,"Long-lived"
3,60062,6,"Long-lived"
3,51786,6,"Long-lived"
3,6174,6,"Long-lived"
3,4301,7,"Long-lived"
3,31914,7,"Long-lived"
3,34385,7,"Long-lived"
3,6602,6,"Long-lived"
3,22,7,"Long-lived"
3,2846,7,"Long-lived"
3,6552,6,"Long-lived"
3,6120,6,"Long-lived"
3,6080,6,"Long-lived"
3,39797,7,"Long-lived"
3,6147,6,"Long-lived"
3,32175,6,"Long-lived"
3,6008,6,"Long-lived"
3,3425,7,"Long-lived"
3,3385,7,"Long-lived"
3,3378,7,"Long-lived"
3,299,7,"Long-lived"
3,3366,7,"Long-lived"
3,3346,7,"Long-lived"
3,3191,7,"Long-lived"
3,2864,7,"Long-lived"
3,31767,7,"Long-lived"
3,31913,7,"Long-lived"
3,37116,7,"Long-lived"
3,2661,7,"Long-lived"
3,5919,6,"Long-lived"
3,2581,7,"Long-lived"
3,2578,7,"Long-lived"
3,2348,7,"Long-lived"
3,2194,7,"Long-lived"
3,456,6,"Long-lived"
3,2180,7,"Long-lived"
3,2102,7,"Long-lived"
3,1405,7,"Long-lived"
3,1224,7,"Long-lived"
3,4932,7,"Long-lived"
3,42865,7,"Long-lived"
3,32435,7,"Long-lived"
3,11939,6,"Long-lived"
3,64284,6,"Long-lived"
3,45919,6,"Long-lived"
3,11933,6,"Long-lived"
3,13972,6,"Long-lived"
3,330,7,"Long-lived"
3,64296,6,"Long-lived"
3,879,6,"Long-lived"
3,45933,6,"Long-lived"
3,332,7,"Long-lived"
3,50554,6,"Long-lived"
3,39732,7,"Long-lived"
3,157,6,"Long-lived"
3,274,7,"Long-lived"
3,53,7,"Long-lived"
3,63714,6,"Long-lived"
3,7079,6,"Long-lived"
3,64044,6,"Long-lived"
3,6097,6,"Long-lived"
3,32247,7,"Long-lived"
3,45268,7,"Long-lived"
3,7071,6,"Long-lived"
3,43590,7,"Long-lived"
3,33396,7,"Long-lived"
3,35439,6,"Long-lived"
3,34480,7,"Long-lived"
3,540,7,"Long-lived"
3,568,7,"Long-lived"
3,44692,7,"Long-lived"
3,275,7,"Long-lived"
3,4851,7,"Long-lived"
3,89661,6,"Long-lived"
3,82751,6,"Long-lived"
3,89660,6,"Long-lived"
3,35360,6,"Long-lived"
3,6596,6,"Long-lived"
3,35329,6,"Long-lived"
3,35327,6,"Long-lived"
3,32419,7,"Long-lived"
3,35311,6,"Long-lived"
3,55965,6,"Long-lived"
3,52548,6,"Long-lived"
3,50442,6,"Long-lived"
3,47011,6,"Long-lived"
3,60209,6,"Long-lived"
3,246,7,"Long-lived"
3,52,7,"Long-lived"
3,286,7,"Long-lived"
3,6075,6,"Long-lived"
3,9714,6,"Long-lived"
3,62993,6,"Long-lived"
3,5766,6,"Long-lived"
3,47013,6,"Long-lived"
3,6000,6,"Long-lived"
3,12108,6,"Long-lived"
3,181,6,"Long-lived"
3,64030,6,"Long-lived"
3,54446,6,"Long-lived"
3,12107,6,"Long-lived"
3,62999,6,"Long-lived"
3,12098,6,"Long-lived"
3,12097,6,"Long-lived"
3,12095,6,"Long-lived"
3,329,7,"Long-lived"
3,2885,7,"Long-lived"
3,2784,7,"Long-lived"
3,60248,6,"Long-lived"
3,255,7,"Long-lived"
3,2709,7,"Long-lived"
3,2275,7,"Long-lived"
3,12082,6,"Long-lived"
3,12078,6,"Long-lived"
3,64270,6,"Long-lived"
3,12079,6,"Long-lived"
3,12076,6,"Long-lived"
3,48213,6,"Long-lived"
3,48211,6,"Long-lived"
3,48212,6,"Long-lived"
3,48210,6,"Long-lived"
3,48209,6,"Long-lived"
3,62799,6,"Long-lived"
3,46273,6,"Long-lived"
3,64314,6,"Long-lived"
3,12019,6,"Long-lived"
3,47,7,"Long-lived"
3,4305,7,"Long-lived"
3,4306,7,"Long-lived"
3,4304,7,"Long-lived"
3,4303,7,"Long-lived"
3,46,7,"Long-lived"
3,12012,6,"Long-lived"
3,4841,7,"Long-lived"
3,12011,6,"Long-lived"
3,12005,6,"Long-lived"
3,12001,6,"Long-lived"
3,52943,6,"Long-lived"
3,12000,6,"Long-lived"
3,55808,6,"Long-lived"
3,55806,6,"Long-lived"
3,46393,6,"Long-lived"
3,46396,6,"Long-lived"
3,46593,6,"Long-lived"
3,46413,6,"Long-lived"
3,46415,6,"Long-lived"
3,63553,6,"Long-lived"
3,58748,6,"Long-lived"
3,58747,6,"Long-lived"
3,6061,6,"Long-lived"
3,46636,6,"Long-lived"
3,11980,6,"Long-lived"
3,11972,6,"Long-lived"
3,11973,6,"Long-lived"
3,11971,6,"Long-lived"
3,11970,6,"Long-lived"
3,11961,6,"Long-lived"
3,11962,6,"Long-lived"
3,11954,6,"Long-lived"
3,52501,7,"Long-lived"
3,1040,7,"Long-lived"
3,75927,6,"Long-lived"
3,1039,7,"Long-lived"
3,6146,6,"Long-lived"
3,11935,6,"Long-lived"
3,6089,6,"Long-lived"
3,7106,6,"Long-lived"
3,39471,7,"Long-lived"
3,245,7,"Long-lived"
3,39804,7,"Long-lived"
3,6112,6,"Long-lived"
3,239,7,"Long-lived"
3,12032,6,"Long-lived"
3,6087,6,"Long-lived"
3,46453,6,"Long-lived"
3,35620,7,"Long-lived"
3,284,7,"Long-lived"
3,3417,7,"Long-lived"
3,3407,7,"Long-lived"
3,3390,7,"Long-lived"
3,46139,6,"Long-lived"
3,7092,6,"Long-lived"
3,357,7,"Long-lived"
3,50122,6,"Long-lived"
3,5999,6,"Long-lived"
3,6098,6,"Long-lived"
3,46537,6,"Long-lived"
3,47592,6,"Long-lived"
3,49241,6,"Long-lived"
3,46373,6,"Long-lived"
3,60266,6,"Long-lived"
3,254,7,"Long-lived"
3,6076,6,"Long-lived"
3,35443,6,"Long-lived"
3,62606,6,"Long-lived"
3,46375,6,"Long-lived"
3,62605,6,"Long-lived"
3,54792,6,"Long-lived"
3,46370,6,"Long-lived"
3,43988,7,"Long-lived"
3,32410,7,"Long-lived"
3,35140,6,"Long-lived"
3,6065,6,"Long-lived"
3,46605,6,"Long-lived"
3,310,7,"Long-lived"
3,46272,6,"Long-lived"
3,46942,6,"Long-lived"
3,46002,6,"Long-lived"
3,47396,6,"Long-lived"
3,46724,6,"Long-lived"
3,47395,6,"Long-lived"
3,47394,6,"Long-lived"
3,3355,7,"Long-lived"
3,28,7,"Long-lived"
3,334,7,"Long-lived"
3,2854,7,"Long-lived"
3,47390,6,"Long-lived"
3,46974,6,"Long-lived"
3,6035,6,"Long-lived"
3,48109,6,"Long-lived"
3,12091,6,"Long-lived"
3,63467,6,"Long-lived"
3,6071,6,"Long-lived"
3,5922,6,"Long-lived"
3,62577,6,"Long-lived"
3,48415,6,"Long-lived"
3,55108,6,"Long-lived"
3,46811,6,"Long-lived"
3,60197,6,"Long-lived"
3,12036,6,"Long-lived"
3,45766,7,"Long-lived"
3,46764,6,"Long-lived"
3,72,6,"Long-lived"
3,12004,6,"Long-lived"
3,46768,6,"Long-lived"
3,49994,6,"Long-lived"
3,49993,6,"Long-lived"
3,25,7,"Long-lived"
3,2860,7,"Long-lived"
3,2658,7,"Long-lived"
3,32051,7,"Long-lived"
3,47025,6,"Long-lived"
3,46234,6,"Long-lived"
3,43452,7,"Long-lived"
3,37117,7,"Long-lived"
3,11457,7,"Long-lived"
3,55522,6,"Long-lived"
3,6113,6,"Long-lived"
3,48579,6,"Long-lived"
3,62825,6,"Long-lived"
3,62822,6,"Long-lived"
3,50005,6,"Long-lived"
3,6589,6,"Long-lived"
3,62616,6,"Long-lived"
3,50121,6,"Long-lived"
3,6578,6,"Long-lived"
3,6581,6,"Long-lived"
3,6561,6,"Long-lived"
3,6560,6,"Long-lived"
3,6536,6,"Long-lived"
3,47016,6,"Long-lived"
3,35805,7,"Long-lived"
3,63636,6,"Long-lived"
3,63634,6,"Long-lived"
3,6163,6,"Long-lived"
3,6130,6,"Long-lived"
3,6168,6,"Long-lived"
3,6145,6,"Long-lived"
3,46371,6,"Long-lived"
3,6466,6,"Long-lived"
3,6467,6,"Long-lived"
3,46719,6,"Long-lived"
3,47171,6,"Long-lived"
3,62828,6,"Long-lived"
3,46372,6,"Long-lived"
3,3451,7,"Long-lived"
3,46997,6,"Long-lived"
3,824,7,"Long-lived"
3,823,7,"Long-lived"
3,52504,7,"Long-lived"
3,6105,6,"Long-lived"
3,6352,6,"Long-lived"
3,77,7,"Long-lived"
3,6344,6,"Long-lived"
3,11940,6,"Long-lived"
3,38731,7,"Long-lived"
3,43726,7,"Long-lived"
3,64210,6,"Long-lived"
3,7098,6,"Long-lived"
3,6609,6,"Long-lived"
3,46981,6,"Long-lived"
3,46985,6,"Long-lived"
3,32033,7,"Long-lived"
3,4856,7,"Long-lived"
3,242,7,"Long-lived"
3,272,7,"Long-lived"
3,277,7,"Long-lived"
3,4872,7,"Long-lived"
3,6625,6,"Long-lived"
3,55116,6,"Long-lived"
3,46664,6,"Long-lived"
3,45427,7,"Long-lived"
3,196,6,"Long-lived"
3,6138,6,"Long-lived"
3,6111,6,"Long-lived"
3,6225,6,"Long-lived"
3,585,7,"Long-lived"
3,6094,6,"Long-lived"
3,300,7,"Long-lived"
3,6123,6,"Long-lived"
3,45907,6,"Long-lived"
3,6090,6,"Long-lived"
3,291,7,"Long-lived"
3,243,7,"Long-lived"
3,6077,6,"Long-lived"
3,6078,6,"Long-lived"
3,35382,6,"Long-lived"
3,350,7,"Long-lived"
3,6226,6,"Long-lived"
3,6085,6,"Long-lived"
3,35333,6,"Long-lived"
3,6575,6,"Long-lived"
3,32328,7,"Long-lived"
3,35226,6,"Long-lived"
3,57363,6,"Long-lived"
3,57364,6,"Long-lived"
3,57362,6,"Long-lived"
3,46374,6,"Long-lived"
3,32412,7,"Long-lived"
3,46923,6,"Long-lived"
3,6604,6,"Long-lived"
3,904,7,"Long-lived"
3,35309,6,"Long-lived"
3,52284,6,"Long-lived"
3,46542,6,"Long-lived"
3,52352,6,"Long-lived"
3,45997,6,"Long-lived"
3,6129,6,"Long-lived"
3,52350,6,"Long-lived"
3,6119,6,"Long-lived"
3,6096,6,"Long-lived"
3,6079,6,"Long-lived"
3,52349,6,"Long-lived"
3,62584,6,"Long-lived"
3,52348,6,"Long-lived"
3,46047,6,"Long-lived"
3,62568,6,"Long-lived"
3,5913,6,"Long-lived"
3,6036,6,"Long-lived"
3,12094,6,"Long-lived"
3,6056,6,"Long-lived"
3,46763,6,"Long-lived"
3,5912,6,"Long-lived"
3,12081,6,"Long-lived"
3,12080,6,"Long-lived"
3,36168,7,"Long-lived"
3,6067,6,"Long-lived"
3,46117,6,"Long-lived"
3,11987,6,"Long-lived"
3,32239,7,"Long-lived"
3,5920,6,"Long-lived"
3,5917,6,"Long-lived"
3,32079,7,"Long-lived"
3,62583,6,"Long-lived"
3,5918,6,"Long-lived"
3,6173,6,"Long-lived"
3,11947,6,"Long-lived"
3,32097,7,"Long-lived"
3,32555,7,"Long-lived"
3,31710,7,"Long-lived"
3,46140,6,"Long-lived"
3,12018,6,"Long-lived"
3,6598,6,"Long-lived"
3,6095,6,"Long-lived"
3,88096,7,"Long-lived"
3,39482,7,"Long-lived"
3,32442,7,"Long-lived"
3,6409,6,"Long-lived"
3,33436,7,"Long-lived"
3,55134,6,"Long-lived"
3,6109,6,"Long-lived"
3,39391,7,"Long-lived"
3,3303,7,"Long-lived"
3,2848,7,"Long-lived"
3,2695,7,"Long-lived"
3,32120,7,"Long-lived"
3,6066,6,"Long-lived"
3,6044,6,"Long-lived"
3,46054,6,"Long-lived"
3,46608,6,"Long-lived"
3,5941,6,"Long-lived"
3,11950,6,"Long-lived"
3,32049,7,"Long-lived"
3,34418,7,"Long-lived"
3,46539,6,"Long-lived"
3,54467,6,"Long-lived"
3,49772,6,"Long-lived"
3,908,7,"Long-lived"
3,43171,7,"Long-lived"
