"CloneClassID","SiblingCount","Avg_CloneLineCount","Diff_CloneLineCount","Avg_TokenCount","Diff_TokenCount","CloneType","Avg_DirectoryDistance","Max_DirectoryDistance","Avg_EditDistance","Max_EditDistance","Avg_LineCount","Diff_LineCount","Avg_LineCodeCount","Diff_LineCodeCount","Avg_LineCodeDeclCount","Diff_LineCodeDeclCount","Avg_LineCodeExeCount","Diff_LineCodeExeCount","Avg_StmtCount","Diff_StmtCount","Avg_StmtDeclCount","Diff_StmtDeclCount","Avg_StmtExeCount","Diff_StmtExeCount","Avg_RatioLineCount","Diff_RatioLineCount","Avg_RatioLineCodeCount","Diff_RatioLineCodeCount","Avg_RatioLineCodeDeclCount","Diff_RatioLineCodeDeclCount","Avg_RatioLineCodeExeCount","Diff_RatioLineCodeExeCount","Avg_RatioStmtCount","Diff_RatioStmtCount","Avg_RatioStmtDeclCount","Diff_RatioStmtDeclCount","Avg_RatioStmtExeCount","Diff_RatioStmtExeCount","Avg_FanOut","Diff_FanOut","Avg_FanIn","Diff_FanIn","Avg_Cyclomatic","Diff_Cyclomatic","Avg_CyclomaticModified","Diff_CyclomaticModified","Avg_CyclomaticStrict","Diff_CyclomaticStrict","Avg_Essential","Diff_Essential","Avg_MaxNesting","Diff_MaxNesting","Avg_CountLineComment","Diff_CountLineComment","Avg_RatioCommentToCode","Diff_RatioCommentToCode","Avg_Churn","Diff_Churn","Avg_LineAdded","Diff_LineAdded","Avg_LineDeleted","Diff_LineDeleted","Avg_CommitCount","Diff_CommitCount","Avg_DeveloperCount","Diff_DeveloperCount","Avg_MajorDeveloperCount","Diff_MajorDeveloperCount","Avg_FixCommitCount","Diff_FixCommitCount","Avg_NewFeatureCommitCount","Diff_NewFeatureCommitCount","Avg_ImproveCommitCount","Diff_ImproveCommitCount"
1916,3,59.75,1,257,0,"Type_2",20,20,96,96,104.5,6,62,0,16,0,42,0,47,0,13,0,34,0,1.74872881355932,0.0717514124293785,1.74872881355932,0.0717514124293785,0.267796610169492,0.00451977401129944,0.702966101694915,0.0118644067796611,0.786652542372881,0.0132768361581921,0.267796610169492,0.00451977401129944,0.569067796610169,0.00960451977401133,19,0,6.75,1,13,0,13,0,13,0,7,0,4,0,37.75,5,0.61,0.08,46,43,38.25,60,7.75,17,1.5,2,1.25,1,1.25,1,0.25,1,0.25,1,1,0
1927,2,34,0,230,0,"Type_2",20,20,45,45,51.6666666666667,8,45.3333333333333,1,13.6666666666667,1,33,3,36.3333333333333,4,12.6666666666667,2,23.6666666666667,2,1.51960784313725,0.235294117647059,1.51960784313725,0.235294117647059,0.401960784313725,0.0294117647058824,0.970588235294118,0.088235294117647,1.06862745098039,0.117647058823529,0.401960784313725,0.0294117647058824,0.696078431372549,0.0588235294117647,18,0,8.33333333333333,1,8.33333333333333,1,8.33333333333333,1,8.33333333333333,1,1,0,4,0,5.33333333333333,7,0.12,0.15,18.6666666666667,44,18,46,0.666666666666667,2,1,0,1,0,1,0,0,0,0,0,1,0
1928,1,16,0,121,0,"Type_2",20,20,100,100,39,2,32.5,5,8,4,22.5,3,26.5,3,8,2,18.5,1,2.4375,0.125,2.4375,0.125,0.5,0.25,1.40625,0.1875,1.65625,0.1875,0.5,0.25,1.15625,0.0625,13.5,1,6,2,7,0,7,0,7.5,1,1,0,4,0,5,8,0.165,0.27,20.5,25,18.5,29,2,4,1.5,1,1.5,1,1.5,1,0,0,0,0,1.5,1
1929,1,32,4,155,32,"Type_3",20,20,290,290,378,32,244,38,66,14,195.5,27,175.5,25,52,8,123.5,17,11.8274509803922,0.47843137254902,11.8274509803922,0.47843137254902,2.05686274509804,0.180392156862745,6.10686274509804,0.0803921568627457,5.48137254901961,0.0960784313725487,2.05686274509804,0.180392156862745,3.8578431372549,0.0490196078431371,32,2,21,2,48.5,7,48.5,7,63.5,5,4,6,6,0,121,6,0.5,0.1,117.5,203,113,212,4.5,9,1.5,1,1.5,1,1.5,1,0,0,0,0,1.5,1
1930,1,141,0,662.5,3,"Type_3",20,20,154,154,378,32,244,38,66,14,195.5,27,175.5,25,52,8,123.5,17,2.68085106382979,0.226950354609929,2.68085106382979,0.226950354609929,0.468085106382979,0.0992907801418439,1.38652482269504,0.191489361702128,1.24468085106383,0.177304964539007,0.468085106382979,0.0992907801418439,0.875886524822695,0.120567375886525,32,2,21,2,48.5,7,48.5,7,63.5,5,4,6,6,0,121,6,0.5,0.1,117.5,203,113,212,4.5,9,1.5,1,1.5,1,1.5,1,0,0,0,0,1.5,1
1931,1,27,4,185,2,"Type_3",20,20,130,130,378,32,244,38,66,14,195.5,27,175.5,25,52,8,123.5,17,14.0331034482759,0.893793103448276,14.0331034482759,0.893793103448276,2.43862068965517,0.157241379310345,7.24344827586207,0.0731034482758623,6.50137931034483,0.0372413793103448,2.43862068965517,0.157241379310345,4.57586206896552,0.0482758620689649,32,2,21,2,48.5,7,48.5,7,63.5,5,4,6,6,0,121,6,0.5,0.1,117.5,203,113,212,4.5,9,1.5,1,1.5,1,1.5,1,0,0,0,0,1.5,1
1932,1,45.5,3,195,28,"Type_3",20,20,400,400,378,32,244,38,66,14,195.5,27,175.5,25,52,8,123.5,17,8.30512572533849,0.155705996131529,8.30512572533849,0.155705996131529,1.4470502901354,0.212282398452611,4.29158607350097,0.310444874274661,3.85227272727273,0.295454545454545,1.4470502901354,0.212282398452611,2.71107350096712,0.194874274661509,32,2,21,2,48.5,7,48.5,7,63.5,5,4,6,6,0,121,6,0.5,0.1,117.5,203,113,212,4.5,9,1.5,1,1.5,1,1.5,1,0,0,0,0,1.5,1
1933,1,23,6,132.5,45,"Type_3",20,20,336,336,378,32,244,38,66,14,195.5,27,175.5,25,52,8,123.5,17,16.6269230769231,2.94615384615385,16.6269230769231,2.94615384615385,2.87884615384615,0.142307692307693,8.56923076923077,1.06153846153846,7.69038461538462,0.91923076923077,2.87884615384615,0.142307692307693,5.41346153846154,0.673076923076923,32,2,21,2,48.5,7,48.5,7,63.5,5,4,6,6,0,121,6,0.5,0.1,117.5,203,113,212,4.5,9,1.5,1,1.5,1,1.5,1,0,0,0,0,1.5,1
2049,1,22.5,1,108,10,"Type_3",0,0,82,82,33,6,20.5,1,5,0,15.5,1,14.5,1,5,0,9.5,1,1.46442687747036,0.201581027667984,1.46442687747036,0.201581027667984,0.222332015810277,0.00988142292490118,0.688735177865613,0.0138339920948617,0.644268774703557,0.0158102766798419,0.222332015810277,0.00988142292490118,0.421936758893281,0.025691699604743,6.5,1,6,2,4,0,4,0,4,0,1,0,2,0,10,4,0.485,0.17,20.5,21,16,22,4.5,1,1.5,1,1,0,1,0,0,0,0,0,1.5,1
2050,1,23,0,142.5,5,"Type_3",0,0,66,66,42,0,28,2,5.5,1,18.5,3,17.5,3,5.5,1,12,2,1.82608695652174,0,1.82608695652174,0,0.239130434782609,0.0434782608695652,0.804347826086957,0.130434782608696,0.760869565217391,0.130434782608696,0.239130434782609,0.0434782608695652,0.521739130434783,0.0869565217391304,10.5,1,6,0,7.5,1,7.5,1,9.5,1,7.5,1,4,0,14,2,0.505,0.11,32.5,5,32,4,0.5,1,1.5,1,1,0,1,0,0,0,0,0,1.5,1
2067,1,16.5,1,105.5,11,"Type_3",0,0,46,46,168,0,104,0,13,0,101,0,102,0,13,0,89,0,10.1911764705882,0.617647058823529,10.1911764705882,0.617647058823529,0.788602941176471,0.0477941176470589,6.12683823529412,0.371323529411764,6.1875,0.375,0.788602941176471,0.0477941176470589,5.39889705882353,0.327205882352941,22,0,7,0,2,0,2,0,2,0,1,0,1,0,19,0,0.18,0,104,0,104,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
2097,1,36,2,201,22,"Type_3",0,0,108,108,45.5,1,31.5,1,9.5,1,22.5,1,20.5,1,8.5,1,12,2,1.26525096525097,0.0980694980694981,1.26525096525097,0.0980694980694981,0.263706563706564,0.0131274131274132,0.625868725868726,0.0625482625482625,0.57027027027027,0.0594594594594594,0.263706563706564,0.0131274131274132,0.334362934362934,0.0741312741312741,5,0,3,0,2,0,2,0,2,0,1,0,1,0,11,2,0.35,0.06,40,8,26.5,1,13.5,7,1,0,1,0,1,0,0,0,0,0,1,0
2100,1,35,0,241,0,"Type_2",21,21,19,19,47.5,1,33,0,4,0,25,0,21,0,4,0,17,0,1.35714285714286,0.0285714285714287,1.35714285714286,0.0285714285714287,0.114285714285714,0,0.714285714285714,0,0.6,0,0.114285714285714,0,0.485714285714286,0,19,0,11,0,9,0,9,0,9,0,7,0,3,0,14.5,1,0.435,0.03,22,40,21,40,1,0,1.5,1,1,0,1,0,0.5,1,0,0,1,2
2134,1,62,0,437,0,"Type_2",20,20,72,72,82.5,1,67.5,1,11.5,1,55.5,1,46.5,3,10,0,36.5,3,1.33064516129032,0.0161290322580645,1.33064516129032,0.0161290322580645,0.185483870967742,0.0161290322580645,0.895161290322581,0.0161290322580645,0.75,0.0483870967741935,0.185483870967742,0.0161290322580645,0.588709677419355,0.0483870967741935,21,2,23,0,17,0,17,0,17,0,1,0,4,0,14,0,0.21,0,50.5,71,45,78,5.5,7,2,0,1.5,1,1.5,1,0.5,1,0,0,1.5,1
2136,1,34,2,189.5,29,"Type_3",0,0,164,164,43,0,30,0,10,0,26,0,27,0,10,0,17,0,1.26580086580087,0.0744588744588743,1.26580086580087,0.0744588744588743,0.294372294372294,0.0173160173160173,0.765367965367965,0.045021645021645,0.794805194805195,0.0467532467532468,0.294372294372294,0.0173160173160173,0.5004329004329,0.0294372294372294,14,0,5,0,3,0,3,0,3,0,1,0,1,0,9,0,0.3,0,30,0,30,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
2137,1,18,2,114,0,"Type_2",0,0,172,172,42,4,23,2,6,0,20,2,21,2,6,0,15,2,2.3343653250774,0.0371517027863777,2.3343653250774,0.0371517027863777,0.334365325077399,0.0371517027863777,1.11145510835913,0.0123839009287925,1.1671826625387,0.0185758513931888,0.334365325077399,0.0371517027863777,0.8328173374613,0.0185758513931888,15.5,3,4,0,2,0,2,0,2,0,1,0,1,0,13,2,0.565,0.0299999999999999,48,8,35.5,5,12.5,3,3,0,2,0,2,0,3,0,0,0,0,0
2138,1,20.5,5,117,4,"Type_3",0,0,433,433,33.5,7,16.5,1,4.5,1,12.5,1,12.5,1,4.5,1,8,0,1.63768115942029,0.0579710144927537,1.63768115942029,0.0579710144927537,0.219806763285024,0.00483091787439613,0.615942028985507,0.101449275362319,0.615942028985507,0.101449275362319,0.219806763285024,0.00483091787439613,0.396135265700483,0.0966183574879227,11,0,3,0,4,0,4,0,4,0,1,0,2,0,16.5,5,1,0.24,19.5,1,19.5,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0
2141,1,67,2,301.5,5,"Type_3",19,19,443,443,71,0,47,2,3,2,34,0,27,0,2,0,25,0,1.0599376114082,0.0316399286987521,1.0599376114082,0.0316399286987521,0.0450089126559715,0.0311942959001783,0.507575757575758,0.0151515151515151,0.40307486631016,0.0120320855614974,0.0450089126559715,0.0311942959001783,0.373217468805704,0.0111408199643493,13,0,10,0,11,0,11,0,13,0,1,0,1,0,19,2,0.405,0.05,27,30,24,36,3,6,1,0,1,0,1,0,0,0,0,0,1,0
2392,1,23,0,108,4,"Type_3",0,0,28,28,28,0,24,0,4,0,19,0,17,0,4,0,13,0,1.21739130434783,0,1.21739130434783,0,0.173913043478261,0,0.826086956521739,0,0.739130434782609,0,0.173913043478261,0,0.565217391304348,0,8,0,8,2,5,0,5,0,5,0,1,0,1,0,3,0,0.12,0,11,0,11,0,2,0,2,0,1,0,1,0,1,0,1,0,0,0
2393,1,22.5,1,104,4,"Type_3",0,0,55,55,31,0,23.5,1,4,0,18.5,1,16.5,1,4,0,12.5,1,1.37845849802372,0.0612648221343874,1.37845849802372,0.0612648221343874,0.177865612648221,0.00790513833992096,0.822134387351779,0.0079051383399209,0.733201581027668,0.0118577075098814,0.177865612648221,0.00790513833992096,0.555335968379447,0.0197628458498024,7.5,1,10,2,5,0,5,0,5,0,1,0,1,0,6.5,1,0.275,0.05,7.5,7,7.5,7,1.5,1,1.5,1,1,0,1,0,0.5,1,1,0,0,0
2394,1,22.5,1,106,8,"Type_3",0,0,62,62,32,2,23.5,1,4,0,18.5,1,16.5,1,4,0,12.5,1,1.42193675889328,0.0256916996047429,1.42193675889328,0.0256916996047429,0.177865612648221,0.00790513833992096,0.822134387351779,0.0079051383399209,0.733201581027668,0.0118577075098814,0.177865612648221,0.00790513833992096,0.555335968379447,0.0197628458498024,7.5,1,11,0,5,0,5,0,5,0,1,0,1,0,7.5,1,0.315,0.03,7.5,7,7.5,7,1.5,1,1.5,1,1,0,1,0,0.5,1,1,0,0,0
2395,1,23,0,108,4,"Type_3",0,0,15,15,32,2,24,0,4,0,19,0,17,0,4,0,13,0,1.39130434782609,0.0869565217391304,1.39130434782609,0.0869565217391304,0.173913043478261,0,0.826086956521739,0,0.739130434782609,0,0.173913043478261,0,0.565217391304348,0,8,0,10,2,5,0,5,0,5,0,1,0,1,0,7,2,0.29,0.08,11,0,11,0,2,0,2,0,1,0,1,0,1,0,1,0,0,0
2848,1,12,0,103,0,"Type_1",0,0,139,139,244,0,212,0,30,0,177,0,159,0,38,0,121,0,20.3333333333333,0,20.3333333333333,0,2.5,0,14.75,0,13.25,0,2.5,0,10.0833333333333,0,30,0,37,0,50,0,31,0,53,0,8,0,5,0,35,0,0.17,0,28,0,14,0,15,0,1,0,1,0,1,0,0,0,0,0,1,0
2998,1,25.5,1,136.5,11,"Type_3",0,0,55,55,30.5,1,26.5,1,5,0,21.5,1,19.5,1,5,0,14.5,1,1.19615384615385,0.00769230769230766,1.19615384615385,0.00769230769230766,0.196153846153846,0.00769230769230769,0.843076923076923,0.00615384615384618,0.764615384615385,0.00923076923076926,0.196153846153846,0.00769230769230769,0.568461538461538,0.0169230769230768,11.5,1,10,2,5,0,5,0,6,0,1,0,1,0,3,0,0.115,0.01,28.5,1,27.5,1,2,0,1,0,1,0,1,0,0,0,1,0,0,0
2999,2,26,0,139.333333333333,4,"Type_3",0,0,133,133,31,0,27,0,5,0,22,0,20,0,5,0,15,0,1.19230769230769,0,1.19230769230769,0,0.192307692307692,0,0.846153846153846,0,0.769230769230769,0,0.192307692307692,0,0.576923076923077,0,12,0,9,3,5,0,5,0,6,0,1,0,1,0,3,0,0.11,0,18.3333333333333,18,16,19,3.66666666666667,5,1.33333333333333,1,1,0,1,0,0.333333333333333,1,1,0,0,0
3000,2,26,0,142,0,"Type_2",0,0,136,136,31,0,27,0,5,0,22,0,20,0,5,0,15,0,1.19230769230769,0,1.19230769230769,0,0.192307692307692,0,0.846153846153846,0,0.769230769230769,0,0.192307692307692,0,0.576923076923077,0,12,0,10.3333333333333,1,5,0,5,0,6,0,1,0,1,0,3,0,0.11,0,18.3333333333333,18,16,19,3.66666666666667,5,1.33333333333333,1,1,0,1,0,0.333333333333333,1,1,0,0,0
3001,3,26,0,140,4,"Type_3",0,0,28,28,31,0,27,0,5,0,22,0,20,0,5,0,15,0,1.19230769230769,0,1.19230769230769,0,0.192307692307692,0,0.846153846153846,0,0.769230769230769,0,0.192307692307692,0,0.576923076923077,0,12,0,9,2,5,0,5,0,6,0,1,0,1,0,3,0,0.11,0,13,4,10,2,4.5,5,1.5,1,1,0,1,0,0.5,1,1,0,0,0
3261,1,12.5,1,109.5,3,"Type_3",0,0,92,92,47.5,51,29,22,7.5,1,24,16,25.5,17,7.5,1,18,16,3.72435897435897,3.78205128205128,3.72435897435897,3.78205128205128,0.599358974358974,0.032051282051282,1.8974358974359,1.12820512820513,2.01602564102564,1.19871794871795,0.599358974358974,0.032051282051282,1.41666666666667,1.16666666666667,14.5,7,11,0,3.5,5,3.5,5,3.5,5,2,2,1,2,17.5,27,0.5,0.56,4,0,2,0,4,0,1,0,1,0,1,0,0,0,0,0,1,0
3262,1,12.5,1,107.5,1,"Type_3",0,0,85,85,47,52,28.5,23,7,2,23.5,17,25,18,7,2,18,16,3.68269230769231,3.86538461538461,3.68269230769231,3.86538461538461,0.557692307692308,0.115384615384615,1.85576923076923,1.21153846153846,1.97435897435897,1.28205128205128,0.557692307692308,0.115384615384615,1.41666666666667,1.16666666666667,14.5,7,11,0,3.5,5,3.5,5,3.5,5,2,2,1,2,17.5,27,0.51,0.54,4,0,2,0,4,0,1,0,1,0,1,0,0,0,0,0,1,0
3275,1,13.5,3,109,18,"Type_3",0,0,109,109,49.5,25,26.5,15,7.5,1,22,10,23.5,11,7.5,1,16,12,3.81666666666667,2.7,3.81666666666667,2.7,0.558333333333333,0.05,1.69166666666667,1.11666666666667,1.80833333333333,1.21666666666667,0.558333333333333,0.05,1.25,1.16666666666667,13,4,10.5,1,3,4,3,4,3,4,2,2,1,2,22,8,0.855,0.19,4,0,2,0,4,0,1,0,1,0,1,0,0,0,0,0,1,0
3276,1,14,2,115.5,5,"Type_3",0,0,101,101,55,36,29.5,21,8,0,24.5,15,26,16,8,0,18,16,4.04102564102564,3.14871794871795,4.04102564102564,3.14871794871795,0.574358974358974,0.0820512820512821,1.7974358974359,1.32820512820513,1.90769230769231,1.41538461538462,0.574358974358974,0.0820512820512821,1.33333333333333,1.33333333333333,14.5,7,10.5,1,3.5,5,3.5,5,3.5,5,2,2,1,2,24.5,13,0.865,0.17,4,0,2,0,4,0,1,0,1,0,1,0,0,0,0,0,1,0
3277,1,12.5,1,105.5,5,"Type_3",0,0,84,84,53,40,28.5,23,7.5,1,23.5,17,25,18,7.5,1,17.5,17,4.18269230769231,2.86538461538461,4.18269230769231,2.86538461538461,0.599358974358974,0.032051282051282,1.85576923076923,1.21153846153846,1.97435897435897,1.28205128205128,0.599358974358974,0.032051282051282,1.375,1.25,14,8,10.5,1,3.5,5,3.5,5,3.5,5,2,2,1,2,23,16,0.83,0.1,4,0,2,0,4,0,1,0,1,0,1,0,0,0,0,0,1,0
3278,1,12.5,1,105.5,5,"Type_3",0,0,83,83,53,40,28.5,23,7,2,23.5,17,25,18,7,2,18,16,4.18269230769231,2.86538461538461,4.18269230769231,2.86538461538461,0.557692307692308,0.115384615384615,1.85576923076923,1.21153846153846,1.97435897435897,1.28205128205128,0.557692307692308,0.115384615384615,1.41666666666667,1.16666666666667,14,8,11,0,3.5,5,3.5,5,3.5,5,2,2,1,2,23,16,0.83,0.1,4,0,2,0,4,0,1,0,1,0,1,0,0,0,0,0,1,0
3310,1,50,0,220,0,"Type_2",0,0,30,30,88.5,9,60,6,17,2,44.5,5,43,2,16,2,27,4,1.77,0.18,1.77,0.18,0.34,0.04,0.89,0.1,0.86,0.04,0.34,0.04,0.54,0.08,19,0,8,0,8.5,1,8.5,1,8.5,1,4,0,3,0,16,2,0.265,0.01,2,2,1.5,1,2.5,1,1,0,1,0,1,0,0,0,1,0,0,0
3384,1,19.5,3,120,0,"Type_2",0,0,125,125,41.5,11,32.5,1,6.5,1,25,0,22,0,5.5,1,16.5,1,2.11904761904762,0.238095238095238,2.11904761904762,0.238095238095238,0.337301587301587,0.103174603174603,1.28968253968254,0.198412698412698,1.13492063492063,0.174603174603175,0.337301587301587,0.103174603174603,0.849206349206349,0.0793650793650793,18,0,7,0,5.5,1,5.5,1,5.5,1,1,0,2,0,6,6,0.18,0.18,36.5,1,36.5,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3391,7,29,0,160,0,"Type_1",0.86,2,4.36,122,83,35,50,12,8,2,42.5,11,42.5,11,8,2,34.5,9,2.86206896551724,1.20689655172414,2.86206896551724,1.20689655172414,0.275862068965517,0.0689655172413793,1.46551724137931,0.379310344827586,1.46551724137931,0.379310344827586,0.275862068965517,0.0689655172413793,1.18965517241379,0.310344827586207,27.25,3,1.25,1,2.25,1,2.25,1,2.25,1,1,0,1,0,17,15,0.34,0.3,47.25,11,47.25,11,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3398,1,85,0,435,0,"Type_1",0,0,0,0,85,0,55,0,9,0,48,0,48,0,9,0,39,0,1,0,1,0,0.105882352941176,0,0.564705882352941,0,0.564705882352941,0,0.105882352941176,0,0.458823529411765,0,28,0,1,0,2,0,2,0,2,0,1,0,1,0,12,0,0.22,0,52,0,52,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3401,1,48,0,162,0,"Type_1",0,0,0,0,52,0,26,0,3,0,19,0,19,0,3,0,16,0,1.08333333333333,0,1.08333333333333,0,0.0625,0,0.395833333333333,0,0.395833333333333,0,0.0625,0,0.333333333333333,0,13,0,1,0,2,0,2,0,2,0,1,0,1,0,16,0,0.62,0,23,0,23,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3408,1,22,0,117,0,"Type_1",0,0,0,0,22,0,20,0,5,0,13,0,12,0,5,0,7,0,1,0,1,0,0.227272727272727,0,0.590909090909091,0,0.545454545454545,0,0.227272727272727,0,0.318181818181818,0,12,0,1,0,2,0,2,0,2,0,1,0,1,0,2,0,0.1,0,16,0,16,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3409,1,22,0,110,0,"Type_1",0,0,0,0,22,0,19,0,5,0,12,0,11,0,5,0,6,0,1,0,1,0,0.227272727272727,0,0.545454545454545,0,0.5,0,0.227272727272727,0,0.272727272727273,0,11,0,1,0,2,0,2,0,2,0,1,0,1,0,1,0,0.05,0,15,0,15,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3411,1,22.5,1,130,0,"Type_1",0,0,59,59,69,32,49.5,19,7,2,35,12,32,12,7,2,25,10,3.08399209486166,1.55928853754941,3.08399209486166,1.55928853754941,0.312252964426877,0.102766798418972,1.56225296442688,0.602766798418972,1.42885375494071,0.596837944664032,0.312252964426877,0.102766798418972,1.11660079051383,0.494071146245059,29,12,9.5,1,12,6,12,6,12.5,7,5,0,4,2,9.5,9,0.18,0.12,51.5,19,51.5,19,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3422,1,39,0,148,0,"Type_1",0,0,0,0,39,0,25,0,3,0,18,0,18,0,3,0,15,0,1,0,1,0,0.0769230769230769,0,0.461538461538462,0,0.461538461538462,0,0.0769230769230769,0,0.384615384615385,0,16,0,1,0,2,0,2,0,2,0,1,0,1,0,7,0,0.28,0,22,0,22,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3423,1,38,0,149,0,"Type_1",0,0,0,0,38,0,22,0,4,0,15,0,15,0,4,0,11,0,1,0,1,0,0.105263157894737,0,0.394736842105263,0,0.394736842105263,0,0.105263157894737,0,0.289473684210526,0,17,0,1,0,2,0,2,0,2,0,1,0,1,0,10,0,0.45,0,19,0,19,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3425,1,60,0,321,0,"Type_1",0,0,0,0,60,0,35,0,5,0,32,0,32,0,5,0,27,0,1,0,1,0,0.0833333333333333,0,0.533333333333333,0,0.533333333333333,0,0.0833333333333333,0,0.45,0,23,0,1,0,2,0,2,0,2,0,1,0,1,0,12,0,0.34,0,36,0,36,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3432,1,47,0,281,0,"Type_1",0,0,0,0,47,0,34,0,7,0,28,0,33,0,9,0,24,0,1,0,1,0,0.148936170212766,0,0.595744680851064,0,0.702127659574468,0,0.148936170212766,0,0.51063829787234,0,19,0,1,0,3,0,3,0,3,0,1,0,1,0,6,0,0.18,0,32,0,32,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3433,1,54,0,256,0,"Type_1",0,0,0,0,54,0,32,0,6,0,28,0,27,0,6,0,21,0,1,0,1,0,0.111111111111111,0,0.518518518518518,0,0.5,0,0.111111111111111,0,0.388888888888889,0,23,0,1,0,3,0,3,0,3,0,1,0,2,0,10,0,0.31,0,34,0,34,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3434,1,43,0,238,0,"Type_1",0,0,0,0,43,0,28,0,5,0,25,0,25,0,5,0,20,0,1,0,1,0,0.116279069767442,0,0.581395348837209,0,0.581395348837209,0,0.116279069767442,0,0.465116279069767,0,25,0,1,0,2,0,2,0,2,0,1,0,1,0,6,0,0.21,0,29,0,29,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3435,1,33,0,181,0,"Type_1",0,0,0,0,37,0,24,0,8,0,17,0,17,0,8,0,9,0,1.12121212121212,0,1.12121212121212,0,0.242424242424242,0,0.515151515151515,0,0.515151515151515,0,0.242424242424242,0,0.272727272727273,0,10,0,2,0,2,0,2,0,2,0,1,0,1,0,5,0,0.21,0,21,0,21,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3436,1,92,0,455,0,"Type_1",0,0,0,0,92,0,63,0,7,0,54,0,54,0,7,0,47,0,1,0,1,0,0.0760869565217391,0,0.58695652173913,0,0.58695652173913,0,0.0760869565217391,0,0.510869565217391,0,16,0,2,0,3,0,3,0,3,0,1,0,2,0,0,0,0,0,59,0,59,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3437,1,19,0,144,0,"Type_1",1,1,8,8,25,0,20,0,3,0,15,0,17,0,5,0,12,0,1.31578947368421,0,1.31578947368421,0,0.157894736842105,0,0.789473684210526,0,0.894736842105263,0,0.157894736842105,0,0.631578947368421,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,5,0,0.25,0,22,0,22,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3439,1,56,0,296,0,"Type_1",0,0,0,0,56,0,35,0,4,0,32,0,32,0,4,0,28,0,1,0,1,0,0.0714285714285714,0,0.571428571428571,0,0.571428571428571,0,0.0714285714285714,0,0.5,0,17,0,1,0,2,0,2,0,2,0,1,0,1,0,12,0,0.34,0,36,0,36,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3440,1,60,0,327,0,"Type_1",0,0,0,0,60,0,43,0,7,0,36,0,36,0,7,0,29,0,1,0,1,0,0.116666666666667,0,0.6,0,0.6,0,0.116666666666667,0,0.483333333333333,0,22,0,2,0,2,0,2,0,2,0,1,0,1,0,5,0,0.12,0,40,0,40,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3441,1,28,0,122,0,"Type_1",0,0,0,0,28,0,24,0,5,0,17,0,17,0,5,0,12,0,1,0,1,0,0.178571428571429,0,0.607142857142857,0,0.607142857142857,0,0.178571428571429,0,0.428571428571429,0,9,0,0,0,2,0,2,0,2,0,1,0,1,0,0,0,0,0,21,0,21,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3442,1,46,0,227,0,"Type_1",0,0,0,0,46,0,30,0,5,0,23,0,23,0,5,0,18,0,1,0,1,0,0.108695652173913,0,0.5,0,0.5,0,0.108695652173913,0,0.391304347826087,0,25,0,2,0,2,0,2,0,2,0,1,0,1,0,7,0,0.23,0,27,0,27,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3443,1,77,0,416,0,"Type_1",0,0,4,4,77,0,43,0,7,0,41,0,42,0,7,0,35,0,1,0,1,0,0.0909090909090909,0,0.532467532467532,0,0.545454545454545,0,0.0909090909090909,0,0.454545454545455,0,21,0,0,0,1,0,1,0,1,0,1,0,0,0,24,0,0.56,0,43,0,43,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3444,1,50,0,182,0,"Type_1",0,0,0,0,50,0,30,0,3,0,23,0,23,0,3,0,20,0,1,0,1,0,0.06,0,0.46,0,0.46,0,0.06,0,0.4,0,15,0,2,0,2,0,2,0,2,0,1,0,1,0,12,0,0.4,0,27,0,27,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3445,1,58,0,462,0,"Type_1",0,0,0,0,58,0,40,0,5,0,38,0,39,0,5,0,34,0,1,0,1,0,0.0862068965517241,0,0.655172413793103,0,0.672413793103448,0,0.0862068965517241,0,0.586206896551724,0,21,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,40,0,40,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
